Gene	Name	Type	Chr	Strand	Start	End
ENSG00000251147	TRPC6P7	processed_pseudogene	4	-	184910889	184911352
ENSG00000263458	MIR4455	miRNA	4	-	184938383	184938440
ENSG00000279460	ENSG00000279460	TEC	4	-	184984277	184988127
ENSG00000251906	RNU6-351P	snRNA	4	+	104974672	104974771
ENSG00000276992	ENSG00000276992	processed_pseudogene	4	-	104996900	104997052
ENSG00000251473	ENSG00000251473	processed_pseudogene	4	-	105102891	105104004
ENSG00000252136	ENSG00000252136	snoRNA	4	+	105105987	105106094
ENSG00000251259	ENSG00000251259	lncRNA	4	-	105137280	105140619
ENSG00000251586	TET2-AS1	lncRNA	4	-	105171354	105178063
ENSG00000243383	RN7SL89P	misc_RNA	4	+	105293664	105293946
ENSG00000200917	RNU6-553P	snRNA	4	+	105406997	105407092
ENSG00000168769	TET2	protein_coding	4	+	105145875	105279816
ENSG00000138684	IL21	protein_coding	4	-	122610108	122621066
ENSG00000227145	IL21-AS1	lncRNA	4	+	122618983	122689156
ENSG00000287692	ENSG00000287692	lncRNA	4	+	122700445	122708788
ENSG00000181004	BBS12	protein_coding	4	+	122732702	122744942
ENSG00000249784	SCARNA22	scaRNA	4	+	1974636	1974760
ENSG00000185049	NELFA	protein_coding	4	-	1982717	2041903
ENSG00000284587	MIR943	miRNA	4	-	1986384	1986477
ENSG00000185818	NAT8L	protein_coding	4	+	2059327	2069089
ENSG00000249006	ENSG00000249006	processed_pseudogene	4	-	2088718	2090617
ENSG00000250623	ENSG00000250623	lncRNA	4	+	2139673	2141058
ENSG00000109685	NSD2	protein_coding	4	+	1871393	1982207
ENSG00000248692	ADGRL3-AS1	lncRNA	4	-	62071752	62165554
ENSG00000225405	RPS15AP17	processed_pseudogene	4	-	62105660	62106049
ENSG00000241344	RPL21P47	processed_pseudogene	4	+	62248294	62248770
ENSG00000250249	ENSG00000250249	processed_pseudogene	4	+	62291562	62292337
ENSG00000201644	Y_RNA	misc_RNA	4	-	75662120	75662213
ENSG00000138768	USO1	protein_coding	4	+	75724577	75814286
ENSG00000229717	ENSG00000229717	lncRNA	4	+	75822966	75838389
ENSG00000222644	RNU2-16P	snRNA	4	-	75829454	75829589
ENSG00000138744	NAAA	protein_coding	4	-	75913660	75941013
ENSG00000090316	MAEA	protein_coding	4	+	1289887	1340147
ENSG00000163945	UVSSA	protein_coding	4	+	1345691	1395989
ENSG00000254094	ENSG00000254094	lncRNA	4	+	1356581	1358075
ENSG00000253399	ENSG00000253399	lncRNA	4	+	1358479	1359461
ENSG00000235608	NKX1-1	protein_coding	4	-	1402932	1406442
ENSG00000288563	ENSG00000288563	lncRNA	4	-	89582507	89704590
ENSG00000274238	ENSG00000274238	lncRNA	4	+	89743792	89744305
ENSG00000277695	ENSG00000277695	lncRNA	4	+	89747802	89755853
ENSG00000276542	ENSG00000276542	lncRNA	4	+	89748283	89749154
ENSG00000228919	ENSG00000228919	lncRNA	4	+	7939001	7940296
ENSG00000207807	MIR95	miRNA	4	-	8005301	8005381
ENSG00000273267	ENSG00000273267	lncRNA	4	+	8022665	8023126
ENSG00000251460	ENSG00000251460	lncRNA	4	+	8066528	8067724
ENSG00000250471	GMPSP1	processed_pseudogene	4	+	8174421	8174999
ENSG00000170801	HTRA3	protein_coding	4	+	8269754	8307098
ENSG00000200469	RNU6-112P	snRNA	4	-	88275205	88275308
ENSG00000207480	Y_RNA	misc_RNA	4	-	88330176	88330278
ENSG00000287181	ENSG00000287181	lncRNA	4	-	88352222	88358423
ENSG00000286978	ENSG00000286978	lncRNA	4	-	88358945	88361304
ENSG00000138646	HERC5	protein_coding	4	+	88457119	88506163
ENSG00000249934	NCOA4P2	processed_pseudogene	4	-	88508591	88510403
ENSG00000145337	PYURF	protein_coding	4	-	88520998	88523776
ENSG00000255072	PIGY	protein_coding	4	-	88520998	88523776
ENSG00000285122	PIGY-DT	lncRNA	4	+	88523826	88524983
ENSG00000249755	ENSG00000249755	processed_pseudogene	4	+	88527160	88528170
ENSG00000252322	RN7SKP244	misc_RNA	4	-	88583666	88583972
ENSG00000187054	TMPRSS11A	protein_coding	4	-	67909395	67964140
ENSG00000164125	GASK1B	protein_coding	4	-	158124474	158173318
ENSG00000137449	CPEB2	protein_coding	4	+	15002481	15070153
ENSG00000234828	IQCM	protein_coding	4	-	149351709	149896233
ENSG00000109180	OCIAD1	protein_coding	4	+	48805212	48861817
ENSG00000138758	SEPTIN11	protein_coding	4	+	76949751	77040384
ENSG00000138738	PRDM5	protein_coding	4	-	120684919	120922870
ENSG00000189184	PCDH18	protein_coding	4	-	137518918	137532494
ENSG00000150627	WDR17	protein_coding	4	+	176065841	176182818
ENSG00000138757	G3BP2	protein_coding	4	-	75641849	75724589
ENSG00000138795	LEF1	protein_coding	4	-	108047545	108168956
ENSG00000239939	RPSAP34	processed_pseudogene	4	-	108407843	108408578
ENSG00000278589	ZACNP1	unprocessed_pseudogene	4	+	108415220	108416639
ENSG00000250485	EXOC7P1	processed_pseudogene	4	-	108417705	108419763
ENSG00000157869	RAB28	protein_coding	4	-	13361354	13484365
ENSG00000256394	ASIC5	protein_coding	4	-	155829729	155866277
ENSG00000151790	TDO2	protein_coding	4	+	155854738	155920406
ENSG00000249013	FTH1P21	processed_pseudogene	4	+	156006478	156006988
ENSG00000256043	CTSO	protein_coding	4	-	155921580	155953912
ENSG00000207260	RNU6-35P	snRNA	4	+	109992325	109992431
ENSG00000170522	ELOVL6	protein_coding	4	-	110045846	110199199
ENSG00000263940	RN7SL275P	misc_RNA	4	+	110117736	110118070
ENSG00000248200	ENSG00000248200	processed_pseudogene	4	+	110146374	110147248
ENSG00000166530	HSBP1P2	processed_pseudogene	4	-	110251871	110252099
ENSG00000250594	RNF14P2	processed_pseudogene	4	-	110264865	110265017
ENSG00000212160	RNU6-205P	snRNA	4	+	110278185	110278291
ENSG00000250304	ZBED1P1	processed_pseudogene	4	+	110291644	110293573
ENSG00000251464	RPL7L1P13	processed_pseudogene	4	-	110399773	110400511
ENSG00000251046	ZNF969P	processed_pseudogene	4	+	110415898	110418504
ENSG00000199894	ENSG00000199894	snoRNA	4	-	110433109	110433188
ENSG00000250511	ENSG00000250511	lncRNA	4	-	110512488	110519505
ENSG00000249519	LINC01438	lncRNA	4	+	110794403	110797344
ENSG00000215961	MIR297	miRNA	4	-	110860582	110860647
ENSG00000288692	ENSG00000288692	lncRNA	4	+	110876410	111386234
ENSG00000251483	LYPLA1P2	processed_pseudogene	4	-	110945109	110945799
ENSG00000251312	ENSG00000251312	processed_pseudogene	4	+	111063583	111064227
ENSG00000200963	RNU6-289P	snRNA	4	+	111331412	111331518
ENSG00000248656	ENSG00000248656	lncRNA	4	+	111516117	111739871
ENSG00000241722	RPL36AP23	processed_pseudogene	4	+	111551854	111552173
ENSG00000250855	ENSG00000250855	lncRNA	4	+	111802795	111839886
ENSG00000249815	LINC02945	lncRNA	4	-	111804418	112112273
ENSG00000288691	ENSG00000288691	lncRNA	4	+	111847565	111948916
ENSG00000288685	ENSG00000288685	lncRNA	4	+	111959584	111988314
ENSG00000250556	CCDC34P1	processed_pseudogene	4	+	112068010	112068526
ENSG00000250307	TUBB8P3	processed_pseudogene	4	+	112077598	112078400
ENSG00000240459	ENSG00000240459	processed_pseudogene	4	-	112116510	112116903
ENSG00000243280	RPL36AP19	processed_pseudogene	4	+	112171215	112171527
ENSG00000260526	AP1AR-DT	lncRNA	4	-	112229561	112231596
ENSG00000138660	AP1AR	protein_coding	4	+	112231740	112273110
ENSG00000248697	TOX4P1	processed_pseudogene	4	+	112455924	112457785
ENSG00000109736	MFSD10	protein_coding	4	-	2930561	2934834
ENSG00000087269	NOP14	protein_coding	4	-	2937933	2963406
ENSG00000125388	GRK4	protein_coding	4	+	2963571	3040760
ENSG00000199335	RNU6-204P	snRNA	4	+	3044101	3044207
ENSG00000251075	HTT-AS	lncRNA	4	-	3049094	3074538
ENSG00000278778	ENSG00000278778	misc_RNA	4	+	3063472	3063701
ENSG00000274693	ENSG00000274693	misc_RNA	4	+	3069977	3070151
ENSG00000188981	MSANTD1	protein_coding	4	+	3244369	3271738
ENSG00000248843	RPL7AP29	processed_pseudogene	4	-	3323977	3324762
ENSG00000286035	ENSG00000286035	lncRNA	4	+	83075957	83085600
ENSG00000145287	PLAC8	protein_coding	4	-	83090048	83137075
ENSG00000250057	ENSG00000250057	lncRNA	4	-	83233512	83247213
ENSG00000250677	ENSG00000250677	processed_pseudogene	4	+	83237303	83237444
ENSG00000248401	ENSG00000248401	processed_pseudogene	4	+	83247179	83248206
ENSG00000173085	COQ2	protein_coding	4	-	83261536	83284914
ENSG00000173083	HPSE	protein_coding	4	-	83292461	83335153
ENSG00000274154	ENSG00000274154	processed_pseudogene	4	-	83369416	83369523
ENSG00000251647	ENSG00000251647	processed_pseudogene	4	-	83377363	83378076
ENSG00000163312	HELQ	protein_coding	4	-	83407343	83455855
ENSG00000163319	MRPS18C	protein_coding	4	+	83455932	83469735
ENSG00000163322	ABRAXAS1	protein_coding	4	-	83459517	83523348
ENSG00000213608	SLC25A14P1	processed_pseudogene	4	+	83477524	83478424
ENSG00000239525	RPL30P5	processed_pseudogene	4	+	83502699	83503034
ENSG00000109511	ANXA10	protein_coding	4	+	168092537	168187736
ENSG00000287188	ENSG00000287188	lncRNA	4	-	168170097	168194861
ENSG00000137628	DDX60	protein_coding	4	-	168216291	168318883
ENSG00000248317	ENSG00000248317	lncRNA	4	+	54943626	54957832
ENSG00000244422	RPL38P3	processed_pseudogene	4	-	54976159	54976371
ENSG00000252815	RNU6-410P	snRNA	4	-	55031965	55032071
ENSG00000250646	ENSG00000250646	lncRNA	4	+	55053060	55092534
ENSG00000244034	RN7SL424P	misc_RNA	4	+	55063738	55064026
ENSG00000128052	KDR	protein_coding	4	-	55078481	55125595
ENSG00000287060	ENSG00000287060	lncRNA	4	+	55157877	55161880
ENSG00000239545	RN7SL822P	misc_RNA	4	-	55215624	55215919
ENSG00000250812	METTL5P3	processed_pseudogene	4	+	55219344	55219973
ENSG00000236530	KPNA2P1	processed_pseudogene	4	+	80079532	80081122
ENSG00000244002	RPSAP39	processed_pseudogene	4	+	80161129	80162011
ENSG00000251399	ENSG00000251399	lncRNA	4	+	79596542	79597173
ENSG00000248408	LINC02469	lncRNA	4	+	79663761	79696837
ENSG00000251321	PCAT4	lncRNA	4	+	79827471	79877770
ENSG00000212620	SNORA75	snoRNA	4	+	79843102	79843228
ENSG00000248340	PIMREGP4	processed_pseudogene	4	-	26873561	26874349
ENSG00000163297	ANTXR2	protein_coding	4	-	79901146	80125454
ENSG00000283314	LINC02357	lncRNA	4	+	26070754	26104258
ENSG00000248452	ENSG00000248452	processed_pseudogene	4	+	26111865	26113839
ENSG00000163394	CCKAR	protein_coding	4	-	26481396	26490484
ENSG00000128039	SRD5A3	protein_coding	4	+	55346213	55373100
ENSG00000288695	ENSG00000288695	protein_coding	4	+	55346228	55388368
ENSG00000273257	LINC02928	lncRNA	4	+	55373637	55388497
ENSG00000153012	LGI2	protein_coding	4	-	24998847	25030946
ENSG00000281501	SEPSECS-AS1	lncRNA	4	+	25160641	25201440
ENSG00000038210	PI4K2B	protein_coding	4	+	25160663	25279204
ENSG00000271172	ENSG00000271172	lncRNA	4	+	25220403	25220913
ENSG00000278135	U2	snRNA	4	+	25250545	25250639
ENSG00000109618	SEPSECS	protein_coding	4	-	25120014	25160550
ENSG00000249754	NDUFB4P9	processed_pseudogene	4	-	140314163	140314550
ENSG00000241923	RPL14P3	processed_pseudogene	4	-	140366240	140366861
ENSG00000153132	CLGN	protein_coding	4	-	140388453	140427661
ENSG00000205301	MGAT4D	protein_coding	4	-	140442262	140498377
ENSG00000280262	ENSG00000280262	TEC	4	+	140498402	140501330
ENSG00000179387	ELMOD2	protein_coding	4	+	140524168	140553770
ENSG00000109424	UCP1	protein_coding	4	-	140559431	140568961
ENSG00000287449	ENSG00000287449	lncRNA	4	+	140577845	140579657
ENSG00000242102	RN7SL152P	misc_RNA	4	+	140577925	140578222
ENSG00000248621	ENSG00000248621	processed_pseudogene	4	-	140600401	140600575
ENSG00000249661	TNRC18P1	processed_pseudogene	4	-	140641840	140645489
ENSG00000121895	TMEM156	protein_coding	4	-	38966744	39032922
ENSG00000249685	ENSG00000249685	lncRNA	4	+	39133913	39135608
ENSG00000248567	ENSG00000248567	lncRNA	4	-	71821305	71823980
ENSG00000250877	ENSG00000250877	lncRNA	4	+	72323028	72330751
ENSG00000248785	HIGD1AP14	processed_pseudogene	4	+	109673843	109674124
ENSG00000138794	CASP6	protein_coding	4	-	109688622	109703583
ENSG00000273447	ENSG00000273447	lncRNA	4	+	109692004	109692703
ENSG00000123739	PLA2G12A	protein_coding	4	-	109709989	109730070
ENSG00000285330	ENSG00000285330	protein_coding	4	-	109713916	109801999
ENSG00000272795	GAR1-DT	lncRNA	4	-	109815047	109815410
ENSG00000109534	GAR1	protein_coding	4	+	109815510	109824740
ENSG00000180245	RRH	protein_coding	4	+	109827972	109849123
ENSG00000183423	LRIT3	protein_coding	4	+	109848107	109872315
ENSG00000249681	KRT19P3	processed_pseudogene	4	-	109879070	109879897
ENSG00000250300	ENSG00000250300	unprocessed_pseudogene	4	-	99469598	99498698
ENSG00000138813	C4orf17	protein_coding	4	+	99511012	99542303
ENSG00000138823	MTTP	protein_coding	4	+	99564081	99623997
ENSG00000286420	ENSG00000286420	lncRNA	4	-	145444899	145469638
ENSG00000248745	NMNAT1P4	processed_pseudogene	4	+	145456005	145456844
ENSG00000170365	SMAD1	protein_coding	4	+	145481194	145559176
ENSG00000250582	SMAD1-AS2	lncRNA	4	-	145497073	145502971
ENSG00000250902	SMAD1-AS1	lncRNA	4	-	145514615	145517118
ENSG00000249245	NCOA4P3	processed_pseudogene	4	-	145624159	145626035
ENSG00000248356	ENSG00000248356	lncRNA	4	-	145642336	145650624
ENSG00000237136	C4orf51	protein_coding	4	+	145680146	145771032
ENSG00000151611	MMAA	protein_coding	4	+	145599042	145660033
ENSG00000145242	EPHA5	protein_coding	4	-	65319563	65670495
ENSG00000137460	FHDC1	protein_coding	4	+	152936323	152979671
ENSG00000129187	DCTD	protein_coding	4	-	182890060	182917936
ENSG00000137473	TTC29	protein_coding	4	-	146706617	146945882
ENSG00000109475	RPL34	protein_coding	4	+	108620569	108630412
ENSG00000138756	BMP2K	protein_coding	4	+	78776342	78916365
ENSG00000153130	SCOC	protein_coding	4	+	140257286	140385728
ENSG00000152583	SPARCL1	protein_coding	4	-	87473335	87531061
ENSG00000109771	LRP2BP	protein_coding	4	-	185363872	185395924
ENSG00000241002	RPL32P13	processed_pseudogene	4	+	112738672	112739106
ENSG00000202536	Y_RNA	misc_RNA	4	-	112755816	112755917
ENSG00000241741	RPL7AP30	processed_pseudogene	4	-	112788083	112788878
ENSG00000250500	ENSG00000250500	processed_pseudogene	4	-	112797050	112798691
ENSG00000234841	ENSG00000234841	processed_pseudogene	4	+	112826307	112827607
ENSG00000251126	ENSG00000251126	lncRNA	4	-	112880298	112882330
ENSG00000228814	ENSG00000228814	transcribed_processed_pseudogene	4	-	112881718	112882132
ENSG00000248152	ANK2-AS1	lncRNA	4	-	112973272	113071962
ENSG00000249373	ENSG00000249373	lncRNA	4	-	113031287	113034551
ENSG00000283193	MIR1243	miRNA	4	+	113106863	113106955
ENSG00000275810	MIR8082	miRNA	4	+	113152282	113152362
ENSG00000239279	RN7SL184P	misc_RNA	4	+	113419840	113420136
ENSG00000206820	RNU1-138P	snRNA	4	+	113420323	113420486
ENSG00000205208	C4orf46	protein_coding	4	-	158666675	158672255
ENSG00000171503	ETFDH	protein_coding	4	+	158671968	158710742
ENSG00000271817	U3	snoRNA	4	+	158700691	158700909
ENSG00000171497	PPID	protein_coding	4	-	158709127	158723396
ENSG00000206703	RNU6-128P	snRNA	4	-	158794590	158794696
ENSG00000249973	CHCHD2P7	processed_pseudogene	4	-	87785920	87786371
ENSG00000029559	IBSP	protein_coding	4	+	87799554	87812435
ENSG00000183199	HSP90AB3P	processed_pseudogene	4	+	87891843	87894015
ENSG00000286618	ENSG00000286618	lncRNA	4	-	87974385	88008477
ENSG00000202000	RNU1-36P	snRNA	4	+	88000237	88000401
ENSG00000118762	PKD2	protein_coding	4	+	88007635	88077777
ENSG00000118777	ABCG2	protein_coding	4	-	88090150	88231628
ENSG00000241853	RPL31P24	processed_pseudogene	4	+	88163579	88163967
ENSG00000201707	RNU6-818P	snRNA	4	+	88201703	88201810
ENSG00000221440	RNU6ATAC31P	snRNA	4	-	88206427	88206552
ENSG00000251285	ENSG00000251285	processed_pseudogene	4	-	88220569	88223837
ENSG00000199326	RNU6-1298P	snRNA	4	+	88226729	88226829
ENSG00000266690	MIR4274	miRNA	4	+	7460028	7460118
ENSG00000272620	AFAP1-AS1	lncRNA	4	+	7754077	7778928
ENSG00000196526	AFAP1	protein_coding	4	-	7758714	7939926
ENSG00000287164	ENSG00000287164	lncRNA	4	+	7798527	7808051
ENSG00000249565	SERBP1P5	processed_pseudogene	4	-	78180866	78182046
ENSG00000248117	MICOS10P4	processed_pseudogene	4	+	78379197	78379514
ENSG00000138772	ANXA3	protein_coding	4	+	78551747	78610451
ENSG00000138759	FRAS1	protein_coding	4	+	78057323	78544269
ENSG00000152591	DSPP	protein_coding	4	+	87608529	87616873
ENSG00000200024	Y_RNA	misc_RNA	4	-	87743952	87744053
ENSG00000222691	RNU6-733P	snRNA	4	-	107867807	107867910
ENSG00000155016	CYP2U1	protein_coding	4	+	107931549	107953461
ENSG00000249604	ENSG00000249604	lncRNA	4	-	107936031	107941255
ENSG00000138821	SLC39A8	protein_coding	4	-	102251080	102431258
ENSG00000241144	RN7SL728P	misc_RNA	4	-	102348392	102348691
ENSG00000248161	ENSG00000248161	lncRNA	4	-	102418602	102450010
ENSG00000251572	ENSG00000251572	processed_pseudogene	4	+	102461250	102462152
ENSG00000260651	ENSG00000260651	lncRNA	4	-	102500841	102501319
ENSG00000109323	MANBA	protein_coding	4	-	102630770	102760994
ENSG00000241981	RPL21P49	processed_pseudogene	4	+	102662611	102663073
ENSG00000230069	LRRC37A15P	processed_pseudogene	4	-	102727274	102730721
ENSG00000248971	KRT8P46	processed_pseudogene	4	-	102728746	102730171
ENSG00000224207	ENSG00000224207	processed_pseudogene	4	+	102734358	102734612
ENSG00000251288	ENSG00000251288	processed_pseudogene	4	+	102751401	102752641
ENSG00000109332	UBE2D3	protein_coding	4	-	102794383	102868896
ENSG00000286242	ENSG00000286242	lncRNA	4	+	102814252	102819881
ENSG00000252739	RNU7-151P	snRNA	4	-	102837047	102837099
ENSG00000251300	ENSG00000251300	processed_pseudogene	4	+	143045086	143045878
ENSG00000170185	USP38	protein_coding	4	+	143184917	143223874
ENSG00000250969	ENSG00000250969	lncRNA	4	+	143286293	143329858
ENSG00000200049	Y_RNA	misc_RNA	4	+	143309466	143309566
ENSG00000265623	MIR3139	miRNA	4	+	143343460	143343535
ENSG00000228981	ENSG00000228981	processed_pseudogene	4	-	143349275	143350117
ENSG00000286771	ENSG00000286771	lncRNA	4	-	143351515	143355794
ENSG00000287786	ENSG00000287786	lncRNA	4	+	6178186	6184925
ENSG00000251408	ENSG00000251408	lncRNA	4	+	6202328	6206649
ENSG00000288588	ENSG00000288588	lncRNA	4	+	6245563	6261639
ENSG00000286176	ENSG00000286176	lncRNA	4	-	6292369	6308636
ENSG00000145391	SETD7	protein_coding	4	-	139495941	139606699
ENSG00000249302	FTH1P24	processed_pseudogene	4	+	139546266	139546727
ENSG00000272717	ENSG00000272717	lncRNA	4	+	139556799	139557643
ENSG00000085871	MGST2	protein_coding	4	+	139665768	139740745
ENSG00000201533	RN7SKP237	misc_RNA	4	-	139685127	139685427
ENSG00000178458	H3P16	processed_pseudogene	4	-	139698144	139698554
ENSG00000164022	AIMP1	protein_coding	4	+	106315544	106349456
ENSG00000200741	RNA5SP161	rRNA_pseudogene	4	+	56097390	56097504
ENSG00000252489	RNU6-197P	snRNA	4	-	56288485	56288584
ENSG00000286093	ENSG00000286093	lncRNA	4	-	56291601	56299873
ENSG00000250324	MRPL22P1	processed_pseudogene	4	-	56320719	56321334
ENSG00000157426	AASDH	protein_coding	4	-	56338287	56387508
ENSG00000242083	RPL7AP31	processed_pseudogene	4	+	56356135	56356932
ENSG00000269921	ENSG00000269921	lncRNA	4	+	56387625	56388153
ENSG00000128059	PPAT	protein_coding	4	-	56393362	56435615
ENSG00000270147	ENSG00000270147	lncRNA	4	+	56396312	56396871
ENSG00000288019	ENSG00000288019	lncRNA	4	+	74076533	74078973
ENSG00000251017	ENSG00000251017	processed_pseudogene	4	-	74085995	74086672
ENSG00000081041	CXCL2	protein_coding	4	-	74097040	74099196
ENSG00000269559	ENSG00000269559	lncRNA	4	-	74156511	74158373
ENSG00000182585	EPGN	protein_coding	4	+	74308470	74316789
ENSG00000138796	HADH	protein_coding	4	+	107989714	108035241
ENSG00000245928	SDAD1-AS1	lncRNA	4	+	75980790	76005942
ENSG00000138755	CXCL9	protein_coding	4	-	76001275	76007509
ENSG00000169245	CXCL10	protein_coding	4	-	76021118	76023497
ENSG00000169248	CXCL11	protein_coding	4	-	76033682	76041415
ENSG00000225846	RPL36P8	processed_pseudogene	4	-	76036750	76037064
ENSG00000286074	ENSG00000286074	lncRNA	4	+	76148561	76200666
ENSG00000189157	FAM47E	protein_coding	4	+	76214040	76283783
ENSG00000287401	ENSG00000287401	lncRNA	4	-	76240740	76312098
ENSG00000272414	FAM47E-STBD1	protein_coding	4	+	76251721	76311129
ENSG00000118804	STBD1	protein_coding	4	+	76306733	76311130
ENSG00000249858	SNX5P1	processed_pseudogene	4	+	76344550	76345590
ENSG00000212368	RNU6-1000P	snRNA	4	-	76356610	76356715
ENSG00000240426	RPL36AP18	processed_pseudogene	4	+	76401251	76401569
ENSG00000199857	ENSG00000199857	snoRNA	4	+	76402076	76402146
ENSG00000251159	ENSG00000251159	processed_pseudogene	4	+	44533615	44533880
ENSG00000151806	GUF1	protein_coding	4	+	44678420	44700928
ENSG00000163281	GNPDA2	protein_coding	4	-	44682200	44726588
ENSG00000273369	ENSG00000273369	lncRNA	4	-	44693946	44694386
ENSG00000272936	ENSG00000272936	lncRNA	4	+	44704405	44704965
ENSG00000199169	MIR367	miRNA	4	-	112647874	112647941
ENSG00000199145	MIR302D	miRNA	4	-	112648004	112648071
ENSG00000207927	MIR302A	miRNA	4	-	112648183	112648251
ENSG00000199102	MIR302C	miRNA	4	-	112648363	112648430
ENSG00000284463	MIR302B	miRNA	4	-	112648485	112648557
ENSG00000220924	OSTCP4	processed_pseudogene	4	+	112685055	112685503
ENSG00000250046	ENSG00000250046	lncRNA	4	-	112693047	112706810
ENSG00000248633	GET1P1	transcribed_processed_pseudogene	4	-	112693459	112693792
ENSG00000250229	ENSG00000250229	processed_pseudogene	4	+	113840050	113840236
ENSG00000180801	ARSJ	protein_coding	4	-	113900284	113979727
ENSG00000249304	ENSG00000249304	lncRNA	4	+	113943256	113944320
ENSG00000248716	ENSG00000248716	processed_pseudogene	4	+	114103938	114104225
ENSG00000125089	SH3TC1	protein_coding	4	+	8182072	8241803
ENSG00000152592	DMP1	protein_coding	4	+	87650280	87664361
ENSG00000118785	SPP1	protein_coding	4	+	87975667	87983532
ENSG00000109501	WFS1	protein_coding	4	+	6269849	6303265
ENSG00000172493	AFF1	protein_coding	4	+	86935002	87141039
ENSG00000196344	ADH7	protein_coding	4	-	99412261	99435510
ENSG00000177752	YIPF7	protein_coding	4	-	44622088	44678556
ENSG00000056291	NPFFR2	protein_coding	4	+	72031902	72148305
