Gene	Name	Type	Chr	Start	End
gene:Solyc01g094890.3	gene:Solyc01g094890.3	protein_coding	1	86166885	86174418
gene:Solyc01g094900.1	gene:Solyc01g094900.1	protein_coding	1	86178174	86179169
gene:Solyc01g094910.3	gene:Solyc01g094910.3	protein_coding	1	86189850	86193132
gene:Solyc01g094920.3	gene:Solyc01g094920.3	protein_coding	1	86200750	86202502
gene:Solyc01g094930.3	gene:Solyc01g094930.3	protein_coding	1	86204987	86214995
gene:Solyc01g094940.3	gene:Solyc01g094940.3	protein_coding	1	86218131	86221600
gene:Solyc01g094945.1	gene:Solyc01g094945.1	protein_coding	1	86221648	86222571
gene:Solyc01g094950.3	gene:Solyc01g094950.3	protein_coding	1	86227745	86230204
gene:Solyc01g094960.3	gene:Solyc01g094960.3	protein_coding	1	86232632	86240402
gene:Solyc01g094965.1	gene:Solyc01g094965.1	protein_coding	1	86235561	86237390
gene:Solyc01g094970.3	gene:Solyc01g094970.3	protein_coding	1	86238889	86243013
gene:Solyc01g094990.2	gene:Solyc01g094990.2	protein_coding	1	86247548	86250404
gene:Solyc01g095000.3	gene:Solyc01g095000.3	protein_coding	1	86250311	86251821
gene:Solyc01g095010.3	gene:Solyc01g095010.3	protein_coding	1	86252267	86257869
gene:Solyc01g095020.3	gene:Solyc01g095020.3	protein_coding	1	86259475	86274104
gene:Solyc01g095030.3	gene:Solyc01g095030.3	protein_coding	1	86276351	86284326
gene:Solyc01g095040.3	gene:Solyc01g095040.3	protein_coding	1	86285830	86291738
gene:Solyc01g095050.3	gene:Solyc01g095050.3	protein_coding	1	86293695	86296781
gene:Solyc01g095060.3	gene:Solyc01g095060.3	protein_coding	1	86298261	86301305
gene:Solyc01g095070.3	gene:Solyc01g095070.3	nontranslating_CDS	1	86311281	86313721
gene:Solyc01g095080.3	gene:Solyc01g095080.3	protein_coding	1	86328345	86331529
gene:Solyc01g095090.3	gene:Solyc01g095090.3	protein_coding	1	86344611	86354705
gene:Solyc01g095100.3	gene:Solyc01g095100.3	protein_coding	1	86374134	86375837
gene:Solyc01g095110.3	gene:Solyc01g095110.3	protein_coding	1	86378389	86380674
gene:Solyc01g095120.3	gene:Solyc01g095120.3	protein_coding	1	86381954	86389466
gene:Solyc01g095130.3	gene:Solyc01g095130.3	protein_coding	1	86384401	86394658
gene:Solyc01g095140.3	gene:Solyc01g095140.3	protein_coding	1	86397518	86398199
gene:Solyc01g095150.3	gene:Solyc01g095150.3	protein_coding	1	86400397	86401924
gene:Solyc01g095160.3	gene:Solyc01g095160.3	protein_coding	1	86402329	86404416
gene:Solyc01g095170.2	gene:Solyc01g095170.2	nontranslating_CDS	1	86405419	86406340
gene:Solyc01g095180.2	gene:Solyc01g095180.2	protein_coding	1	86414837	86416026
gene:Solyc01g095190.2	gene:Solyc01g095190.2	protein_coding	1	86417802	86419167
gene:Solyc01g095200.3	gene:Solyc01g095200.3	protein_coding	1	86420731	86423960
gene:Solyc01g095210.3	gene:Solyc01g095210.3	protein_coding	1	86420814	86437516
gene:Solyc01g095220.2	gene:Solyc01g095220.2	protein_coding	1	86436723	86439412
gene:Solyc01g095230.3	gene:Solyc01g095230.3	protein_coding	1	86447172	86452443
gene:ENSRNA050028627	gene:ENSRNA050028627	tRNA	1	86452472	86452555
gene:Solyc01g095240.3	gene:Solyc01g095240.3	protein_coding	1	86458842	86459932
gene:Solyc01g095250.1	gene:Solyc01g095250.1	protein_coding	1	86462776	86463672
gene:Solyc01g095260.1	gene:Solyc01g095260.1	protein_coding	1	86465634	86466530
gene:Solyc01g095270.3	gene:Solyc01g095270.3	protein_coding	1	86467197	86470358
gene:Solyc01g095280.3	gene:Solyc01g095280.3	protein_coding	1	86472193	86476588
gene:Solyc01g095290.3	gene:Solyc01g095290.3	protein_coding	1	86477783	86481836
gene:Solyc01g095300.3	gene:Solyc01g095300.3	protein_coding	1	86486836	86502875
gene:Solyc01g095305.1	gene:Solyc01g095305.1	protein_coding	1	86503728	86504537
gene:Solyc01g095320.3	gene:Solyc01g095320.3	protein_coding	1	86504563	86509039
gene:Solyc01g095330.2	gene:Solyc01g095330.2	protein_coding	1	86507524	86508906
gene:Solyc01g095350.1	gene:Solyc01g095350.1	protein_coding	1	86509463	86510074
gene:Solyc01g095360.2	gene:Solyc01g095360.2	protein_coding	1	86511906	86513053
gene:Solyc01g095370.3	gene:Solyc01g095370.3	protein_coding	1	86523933	86527154
gene:Solyc01g095380.1	gene:Solyc01g095380.1	protein_coding	1	86529443	86529643
gene:Solyc01g095390.3	gene:Solyc01g095390.3	protein_coding	1	86536968	86541235
gene:Solyc01g095400.3	gene:Solyc01g095400.3	protein_coding	1	86545355	86548249
gene:Solyc01g095410.3	gene:Solyc01g095410.3	protein_coding	1	86549716	86552496
gene:Solyc01g095420.3	gene:Solyc01g095420.3	protein_coding	1	86550481	86554843
gene:Solyc01g095430.3	gene:Solyc01g095430.3	protein_coding	1	86555244	86558588
gene:Solyc01g095440.2	gene:Solyc01g095440.2	protein_coding	1	86561763	86562846
gene:Solyc01g095450.3	gene:Solyc01g095450.3	protein_coding	1	86564248	86567190
gene:Solyc01g095460.3	gene:Solyc01g095460.3	protein_coding	1	86577828	86584405
gene:Solyc01g095470.3	gene:Solyc01g095470.3	protein_coding	1	86590663	86599226
gene:Solyc01g095480.3	gene:Solyc01g095480.3	nontranslating_CDS	1	86595551	86602816
gene:Solyc01g095490.3	gene:Solyc01g095490.3	protein_coding	1	86607518	86612312
gene:Solyc01g095500.3	gene:Solyc01g095500.3	protein_coding	1	86617230	86618111
gene:Solyc01g095510.3	gene:Solyc01g095510.3	protein_coding	1	86626426	86634055
gene:Solyc01g095520.3	gene:Solyc01g095520.3	protein_coding	1	86634692	86635152
gene:Solyc01g095530.2	gene:Solyc01g095530.2	protein_coding	1	86637406	86637952
gene:Solyc01g095540.3	gene:Solyc01g095540.3	protein_coding	1	86639006	86644551
gene:Solyc01g095550.2	gene:Solyc01g095550.2	protein_coding	1	86645908	86648837
gene:Solyc01g095560.3	gene:Solyc01g095560.3	protein_coding	1	86649245	86656160
gene:Solyc01g095570.3	gene:Solyc01g095570.3	protein_coding	1	86651153	86656019
gene:Solyc01g095580.3	gene:Solyc01g095580.3	protein_coding	1	86668329	86672465
gene:Solyc01g095590.3	gene:Solyc01g095590.3	protein_coding	1	86683540	86688966
gene:Solyc01g095600.3	gene:Solyc01g095600.3	protein_coding	1	86689846	86693081
gene:Solyc01g095610.3	gene:Solyc01g095610.3	protein_coding	1	86696293	86699588
gene:Solyc01g095620.3	gene:Solyc01g095620.3	protein_coding	1	86703860	86705290
gene:Solyc01g095630.3	gene:Solyc01g095630.3	protein_coding	1	86714902	86717110
gene:Solyc01g095640.2	gene:Solyc01g095640.2	protein_coding	1	86730208	86731776
gene:Solyc01g095650.3	gene:Solyc01g095650.3	protein_coding	1	86732889	86738343
gene:Solyc01g095670.3	gene:Solyc01g095670.3	protein_coding	1	86743291	86747080
gene:Solyc01g095680.2	gene:Solyc01g095680.2	protein_coding	1	86748848	86751202
gene:ENSRNA050029697	gene:ENSRNA050029697	pre_miRNA	1	86753437	86753518
gene:Solyc01g095690.2	gene:Solyc01g095690.2	protein_coding	1	86754466	86757436
gene:Solyc01g095695.1	gene:Solyc01g095695.1	protein_coding	1	86756616	86759454
gene:Solyc01g095700.3	gene:Solyc01g095700.3	protein_coding	1	86758744	86762025
gene:Solyc01g095710.3	gene:Solyc01g095710.3	protein_coding	1	86772114	86783251
gene:Solyc01g095715.1	gene:Solyc01g095715.1	protein_coding	1	86780935	86783251
gene:Solyc01g095720.3	gene:Solyc01g095720.3	protein_coding	1	86785926	86793750
gene:Solyc01g095730.3	gene:Solyc01g095730.3	protein_coding	1	86798232	86814328
gene:Solyc01g095740.3	gene:Solyc01g095740.3	protein_coding	1	86810208	86828846
gene:Solyc01g095745.1	gene:Solyc01g095745.1	protein_coding	1	86820616	86828846
gene:Solyc01g095770.3	gene:Solyc01g095770.3	protein_coding	1	86832608	86838900
gene:Solyc01g095760.3	gene:Solyc01g095760.3	protein_coding	1	86832784	86834142
gene:Solyc01g095780.2	gene:Solyc01g095780.2	protein_coding	1	86843268	86843880
gene:Solyc01g095790.3	gene:Solyc01g095790.3	protein_coding	1	86849419	86852928
gene:Solyc01g095810.3	gene:Solyc01g095810.3	protein_coding	1	86853653	86880123
gene:Solyc01g095800.3	gene:Solyc01g095800.3	protein_coding	1	86853726	86857932
gene:Solyc01g095870.2	gene:Solyc01g095870.2	protein_coding	1	86880692	86886019
gene:Solyc01g095890.3	gene:Solyc01g095890.3	protein_coding	1	86888254	86902282
gene:Solyc01g095880.1	gene:Solyc01g095880.1	protein_coding	1	86888558	86889097
gene:Solyc01g095900.3	gene:Solyc01g095900.3	protein_coding	1	86913768	86927914
gene:Solyc01g095903.1	gene:Solyc01g095903.1	protein_coding	1	86927329	86928326
gene:Solyc01g095907.1	gene:Solyc01g095907.1	protein_coding	1	86929719	86931831
gene:Solyc01g095920.3	gene:Solyc01g095920.3	protein_coding	1	86939590	86941828
gene:Solyc01g095930.3	gene:Solyc01g095930.3	protein_coding	1	86942744	86945704
gene:Solyc01g095950.1	gene:Solyc01g095950.1	protein_coding	1	86946859	86947932
gene:Solyc01g095960.3	gene:Solyc01g095960.3	protein_coding	1	86950313	86953223
gene:Solyc01g095970.3	gene:Solyc01g095970.3	protein_coding	1	86957029	86966021
gene:Solyc01g095980.3	gene:Solyc01g095980.3	protein_coding	1	86970539	86974441
gene:Solyc01g095990.3	gene:Solyc01g095990.3	protein_coding	1	86976471	86985084
gene:Solyc01g095995.1	gene:Solyc01g095995.1	protein_coding	1	86980491	86982894
gene:Solyc01g096010.3	gene:Solyc01g096010.3	protein_coding	1	86983044	86988974
gene:Solyc01g096015.1	gene:Solyc01g096015.1	protein_coding	1	86983463	86984984
gene:Solyc01g096020.3	gene:Solyc01g096020.3	protein_coding	1	86989256	86993162
gene:Solyc01g096030.3	gene:Solyc01g096030.3	protein_coding	1	86994832	86998330
gene:Solyc01g096040.3	gene:Solyc01g096040.3	protein_coding	1	87003119	87004564
gene:Solyc01g096050.3	gene:Solyc01g096050.3	protein_coding	1	87008898	87019753
gene:Solyc01g096060.3	gene:Solyc01g096060.3	protein_coding	1	87033872	87040159
gene:Solyc01g096070.3	gene:Solyc01g096070.3	protein_coding	1	87056525	87060321
gene:Solyc01g096080.3	gene:Solyc01g096080.3	protein_coding	1	87066714	87071712
gene:Solyc01g096090.3	gene:Solyc01g096090.3	protein_coding	1	87069036	87078039
gene:Solyc01g096110.3	gene:Solyc01g096110.3	protein_coding	1	87081288	87101971
gene:Solyc01g096120.3	gene:Solyc01g096120.3	protein_coding	1	87108803	87112790
gene:Solyc01g096130.3	gene:Solyc01g096130.3	protein_coding	1	87114089	87119354
gene:Solyc01g096140.3	gene:Solyc01g096140.3	protein_coding	1	87128003	87133030
gene:Solyc01g096150.3	gene:Solyc01g096150.3	protein_coding	1	87131029	87134355
gene:Solyc01g096160.3	gene:Solyc01g096160.3	protein_coding	1	87135025	87141758
gene:Solyc01g096170.3	gene:Solyc01g096170.3	protein_coding	1	87140764	87147210
gene:ENSRNA050028668	gene:ENSRNA050028668	tRNA	1	87141968	87142041
gene:Solyc01g096175.1	gene:Solyc01g096175.1	protein_coding	1	87147561	87147996
gene:Solyc01g096180.3	gene:Solyc01g096180.3	protein_coding	1	87149397	87150412
gene:Solyc01g096185.1	gene:Solyc01g096185.1	protein_coding	1	87150453	87151885
gene:Solyc01g096190.3	gene:Solyc01g096190.3	protein_coding	1	87159841	87165677
gene:Solyc01g096193.1	gene:Solyc01g096193.1	protein_coding	1	87166158	87167569
gene:Solyc01g096197.1	gene:Solyc01g096197.1	protein_coding	1	87166707	87167525
gene:Solyc01g096200.3	gene:Solyc01g096200.3	protein_coding	1	87169096	87176182
gene:Solyc01g096205.1	gene:Solyc01g096205.1	protein_coding	1	87177970	87180375
gene:Solyc01g096210.3	gene:Solyc01g096210.3	protein_coding	1	87181019	87182989
gene:Solyc01g096220.3	gene:Solyc01g096220.3	protein_coding	1	87189631	87191858
gene:Solyc01g096230.3	gene:Solyc01g096230.3	protein_coding	1	87194415	87195773
gene:Solyc01g096240.3	gene:Solyc01g096240.3	protein_coding	1	87204794	87210319
gene:Solyc01g096250.2	gene:Solyc01g096250.2	protein_coding	1	87210406	87211629
gene:Solyc01g096255.1	gene:Solyc01g096255.1	protein_coding	1	87210631	87211224
gene:Solyc01g096260.3	gene:Solyc01g096260.3	protein_coding	1	87214771	87216447
gene:Solyc01g096270.3	gene:Solyc01g096270.3	protein_coding	1	87220316	87226022
gene:Solyc01g096280.2	gene:Solyc01g096280.2	protein_coding	1	87236438	87238789
gene:Solyc01g096290.3	gene:Solyc01g096290.3	protein_coding	1	87255246	87258013
gene:Solyc01g096300.3	gene:Solyc01g096300.3	protein_coding	1	87257710	87260347
gene:Solyc01g096320.3	gene:Solyc01g096320.3	protein_coding	1	87265672	87266918
gene:Solyc01g096330.2	gene:Solyc01g096330.2	protein_coding	1	87281072	87281679
gene:ENSRNA050029684	gene:ENSRNA050029684	pre_miRNA	1	87281400	87281522
gene:Solyc01g096340.3	gene:Solyc01g096340.3	protein_coding	1	87290005	87290334
gene:Solyc01g096350.3	gene:Solyc01g096350.3	protein_coding	1	87292304	87303437
gene:Solyc01g096360.3	gene:Solyc01g096360.3	protein_coding	1	87315356	87319879
gene:Solyc01g096370.3	gene:Solyc01g096370.3	protein_coding	1	87325358	87327207
gene:Solyc01g096380.1	gene:Solyc01g096380.1	protein_coding	1	87342987	87343931
gene:Solyc01g096390.3	gene:Solyc01g096390.3	protein_coding	1	87351367	87374506
gene:Solyc01g096400.3	gene:Solyc01g096400.3	protein_coding	1	87376122	87383040
gene:Solyc01g096410.3	gene:Solyc01g096410.3	protein_coding	1	87384208	87389018
gene:Solyc01g096420.3	gene:Solyc01g096420.3	protein_coding	1	87398321	87399421
gene:Solyc01g096430.3	gene:Solyc01g096430.3	protein_coding	1	87400194	87400552
gene:Solyc01g096435.1	gene:Solyc01g096435.1	protein_coding	1	87400601	87402454
gene:Solyc01g096440.3	gene:Solyc01g096440.3	protein_coding	1	87404357	87406271
gene:Solyc01g096450.3	gene:Solyc01g096450.3	protein_coding	1	87419111	87422329
gene:Solyc01g096460.2	gene:Solyc01g096460.2	protein_coding	1	87423734	87425027
gene:Solyc01g096470.3	gene:Solyc01g096470.3	protein_coding	1	87432420	87434885
gene:Solyc01g096475.1	gene:Solyc01g096475.1	protein_coding	1	87435477	87438867
gene:Solyc01g096490.3	gene:Solyc01g096490.3	protein_coding	1	87436801	87467587
gene:Solyc01g096510.2	gene:Solyc01g096510.2	protein_coding	1	87471531	87472284
gene:Solyc01g096520.3	gene:Solyc01g096520.3	protein_coding	1	87475562	87480462
gene:Solyc01g096525.1	gene:Solyc01g096525.1	protein_coding	1	87481062	87500118
gene:Solyc01g096540.3	gene:Solyc01g096540.3	protein_coding	1	87484446	87505027
gene:Solyc01g096550.3	gene:Solyc01g096550.3	protein_coding	1	87506118	87526249
gene:Solyc01g096580.3	gene:Solyc01g096580.3	protein_coding	1	87523105	87529194
gene:Solyc01g096590.3	gene:Solyc01g096590.3	protein_coding	1	87532948	87534986
gene:Solyc01g096600.3	gene:Solyc01g096600.3	protein_coding	1	87535802	87554867
gene:Solyc01g096610.3	gene:Solyc01g096610.3	protein_coding	1	87558543	87561985
gene:Solyc01g096620.3	gene:Solyc01g096620.3	protein_coding	1	87562473	87564992
gene:Solyc01g096630.3	gene:Solyc01g096630.3	protein_coding	1	87566323	87568026
gene:Solyc01g096650.3	gene:Solyc01g096650.3	protein_coding	1	87571066	87571584
gene:Solyc01g096660.3	gene:Solyc01g096660.3	protein_coding	1	87572005	87575486
gene:Solyc01g096670.3	gene:Solyc01g096670.3	protein_coding	1	87576615	87579622
gene:Solyc01g096680.3	gene:Solyc01g096680.3	protein_coding	1	87578804	87588001
gene:Solyc01g096690.2	gene:Solyc01g096690.2	protein_coding	1	87590141	87593075
gene:Solyc01g096700.3	gene:Solyc01g096700.3	protein_coding	1	87593441	87597592
gene:Solyc01g096710.3	gene:Solyc01g096710.3	protein_coding	1	87597613	87608692
gene:Solyc01g096720.3	gene:Solyc01g096720.3	protein_coding	1	87609845	87612824
gene:Solyc01g096740.3	gene:Solyc01g096740.3	protein_coding	1	87613005	87633782
gene:Solyc01g096750.1	gene:Solyc01g096750.1	protein_coding	1	87650585	87655236
gene:Solyc01g096760.3	gene:Solyc01g096760.3	protein_coding	1	87656247	87660661
gene:Solyc01g096780.3	gene:Solyc01g096780.3	protein_coding	1	87661930	87670185
gene:Solyc01g096770.2	gene:Solyc01g096770.2	protein_coding	1	87662036	87662703
gene:Solyc01g096790.3	gene:Solyc01g096790.3	protein_coding	1	87666419	87670185
gene:Solyc01g096800.3	gene:Solyc01g096800.3	protein_coding	1	87671227	87675719
gene:Solyc01g096810.3	gene:Solyc01g096810.3	protein_coding	1	87678051	87680703
gene:Solyc01g096820.3	gene:Solyc01g096820.3	protein_coding	1	87692377	87698141
gene:Solyc01g096830.3	gene:Solyc01g096830.3	protein_coding	1	87696723	87713156
gene:Solyc01g096840.3	gene:Solyc01g096840.3	protein_coding	1	87714461	87717808
gene:Solyc01g096850.3	gene:Solyc01g096850.3	protein_coding	1	87719343	87727018
gene:Solyc01g096860.2	gene:Solyc01g096860.2	protein_coding	1	87728958	87731834
gene:Solyc01g096865.1	gene:Solyc01g096865.1	protein_coding	1	87732008	87732797
gene:Solyc01g096870.3	gene:Solyc01g096870.3	protein_coding	1	87741382	87747406
gene:Solyc01g096880.3	gene:Solyc01g096880.3	protein_coding	1	87749005	87752415
gene:Solyc01g096890.3	gene:Solyc01g096890.3	protein_coding	1	87753826	87761215
gene:Solyc01g096900.3	gene:Solyc01g096900.3	protein_coding	1	87762102	87784173
gene:Solyc01g096910.3	gene:Solyc01g096910.3	protein_coding	1	87783364	87793983
gene:Solyc01g096920.3	gene:Solyc01g096920.3	protein_coding	1	87796135	87804182
gene:Solyc01g096930.3	gene:Solyc01g096930.3	protein_coding	1	87807414	87814182
gene:Solyc01g096940.3	gene:Solyc01g096940.3	protein_coding	1	87813874	87819539
gene:Solyc01g096950.3	gene:Solyc01g096950.3	protein_coding	1	87829123	87836623
gene:Solyc01g096960.3	gene:Solyc01g096960.3	protein_coding	1	87830370	87838876
gene:Solyc01g096970.3	gene:Solyc01g096970.3	protein_coding	1	87840206	87844561
gene:Solyc01g096980.2	gene:Solyc01g096980.2	protein_coding	1	87843370	87846986
gene:Solyc01g096990.3	gene:Solyc01g096990.3	protein_coding	1	87847147	87853239
gene:Solyc01g097000.3	gene:Solyc01g097000.3	protein_coding	1	87854584	87875269
gene:Solyc01g097020.3	gene:Solyc01g097020.3	protein_coding	1	87874912	87878940
gene:Solyc01g097030.3	gene:Solyc01g097030.3	protein_coding	1	87880302	87883983
gene:Solyc01g097040.3	gene:Solyc01g097040.3	protein_coding	1	87889592	87894883
gene:Solyc01g097050.3	gene:Solyc01g097050.3	protein_coding	1	87895565	87901919
gene:Solyc01g097070.3	gene:Solyc01g097070.3	protein_coding	1	87906036	87912437
gene:Solyc01g097080.1	gene:Solyc01g097080.1	protein_coding	1	87914975	87915766
gene:Solyc01g097090.1	gene:Solyc01g097090.1	protein_coding	1	87917439	87919169
gene:Solyc01g097095.1	gene:Solyc01g097095.1	protein_coding	1	87918319	87922411
gene:Solyc01g097100.1	gene:Solyc01g097100.1	protein_coding	1	87923724	87925016
gene:Solyc01g097110.2	gene:Solyc01g097110.2	protein_coding	1	87929876	87950390
gene:ENSRNA050028629	gene:ENSRNA050028629	tRNA	1	87951040	87951112
gene:Solyc01g097120.3	gene:Solyc01g097120.3	protein_coding	1	87961322	87967552
gene:Solyc01g097130.3	gene:Solyc01g097130.3	protein_coding	1	87968676	87970751
gene:Solyc01g097140.3	gene:Solyc01g097140.3	protein_coding	1	87973330	87977036
gene:Solyc01g097150.3	gene:Solyc01g097150.3	protein_coding	1	87977453	87981180
gene:Solyc01g097155.1	gene:Solyc01g097155.1	protein_coding	1	87980207	87982818
gene:Solyc01g097160.3	gene:Solyc01g097160.3	protein_coding	1	87982566	87989548
gene:Solyc01g097170.3	gene:Solyc01g097170.3	protein_coding	1	87993773	87994616
gene:Solyc01g097180.2	gene:Solyc01g097180.2	protein_coding	1	87996817	87998087
gene:Solyc01g097190.3	gene:Solyc01g097190.3	protein_coding	1	88000291	88025314
gene:Solyc01g097195.1	gene:Solyc01g097195.1	protein_coding	1	88025371	88025810
gene:Solyc01g097220.2	gene:Solyc01g097220.2	protein_coding	1	88026764	88034559
gene:Solyc01g097230.3	gene:Solyc01g097230.3	protein_coding	1	88036352	88037002
gene:Solyc01g097240.3	gene:Solyc01g097240.3	protein_coding	1	88037596	88038180
gene:Solyc01g097250.3	gene:Solyc01g097250.3	protein_coding	1	88040001	88047550
gene:Solyc01g097260.3	gene:Solyc01g097260.3	protein_coding	1	88046786	88053216
gene:Solyc01g097270.3	gene:Solyc01g097270.3	protein_coding	1	88055015	88059535
gene:Solyc01g097290.3	gene:Solyc01g097290.3	protein_coding	1	88071879	88074392
gene:Solyc01g097300.3	gene:Solyc01g097300.3	protein_coding	1	88076242	88080494
gene:Solyc01g097310.3	gene:Solyc01g097310.3	protein_coding	1	88081052	88084932
gene:Solyc01g097320.3	gene:Solyc01g097320.3	protein_coding	1	88084903	88098304
gene:Solyc01g097330.3	gene:Solyc01g097330.3	protein_coding	1	88104592	88110568
gene:Solyc01g097340.3	gene:Solyc01g097340.3	protein_coding	1	88113763	88117102
gene:Solyc01g097350.3	gene:Solyc01g097350.3	protein_coding	1	88119044	88123487
gene:Solyc01g097360.3	gene:Solyc01g097360.3	protein_coding	1	88133961	88134804
gene:Solyc01g097370.1	gene:Solyc01g097370.1	protein_coding	1	88135035	88136817
gene:Solyc01g097380.2	gene:Solyc01g097380.2	protein_coding	1	88137812	88141290
gene:Solyc01g097390.3	gene:Solyc01g097390.3	protein_coding	1	88142786	88147023
gene:Solyc01g097395.1	gene:Solyc01g097395.1	protein_coding	1	88149047	88150534
gene:Solyc01g097420.2	gene:Solyc01g097420.2	protein_coding	1	88151264	88155303
