Gene	Name	Type	Chr	Start	End
gene:AT1G34300	AT1G34300-201	protein_coding	1	12503360	12506172
gene:AT1G34310	ARF12-201	protein_coding	1	12508548	12511520
gene:AT1G06747	AT1G06747-201	lncRNA	1	12512325	12512684
gene:AT1G34315	AT1G34315-201	protein_coding	1	12514106	12516521
gene:AT1G34317	AT1G34317-201	protein_coding	1	12516112	12516555
gene:AT1G34320	AT1G34320-201	protein_coding	1	12520059	12524377
gene:AT1G34320	AT1G34320-202	protein_coding	1	12520097	12524370
gene:AT1G34340	AT1G34340-201	protein_coding	1	12530815	12534306
gene:AT1G34350	AT1G34350-201	protein_coding	1	12534426	12536095
gene:AT1G34350	AT1G34350-202	protein_coding	1	12534429	12536162
gene:AT1G34355	PS1-201	protein_coding	1	12536310	12541891
gene:AT1G34355	PS1-202	protein_coding	1	12536310	12541938
gene:AT1G34355	PS1-203	protein_coding	1	12536472	12541891
gene:AT1G34360	AT1G34360-201	protein_coding	1	12542796	12546244
gene:AT1G34360	AT1G34360-202	protein_coding	1	12542797	12546244
gene:AT1G34360	AT1G34360-203	protein_coding	1	12542817	12546175
gene:AT1G34370	STOP1-201	protein_coding	1	12550339	12552629
gene:AT1G34370	STOP1-202	protein_coding	1	12550429	12552501
gene:AT1G34370	STOP1-203	protein_coding	1	12550446	12552629
gene:AT1G06753	AT1G06753-201	lncRNA	1	12550564	12550980
gene:AT1G34380	AT1G34380-201	protein_coding	1	12552655	12554338
gene:AT1G34380	AT1G34380-202	protein_coding	1	12552670	12554363
gene:AT1G34380	AT1G34380-203	protein_coding	1	12552995	12554363
gene:AT1G34390	ARF22-201	protein_coding	1	12556005	12559082
gene:AT1G34392	AT1G34392-201	ncRNA	1	12560460	12561315
gene:AT1G34400	AT1G34400-201	protein_coding	1	12565992	12566615
gene:AT1G34403	AT1G34403-201	protein_coding	1	12575892	12576173
gene:AT1G34410	ARF21-201	protein_coding	1	12577722	12580824
gene:AT1G34418	AT1G34418-201	ncRNA	1	12582122	12582721
gene:AT1G34420	AT1G34420-201	protein_coding	1	12584345	12587778
gene:AT1G34430	EMB3003-201	protein_coding	1	12587726	12590223
gene:AT1G34440	AT1G34440-201	protein_coding	1	12591348	12593579
gene:AT1G34460	CYCB1%3B5-201	protein_coding	1	12595110	12599496
gene:AT1G34460	CYCB1%3B5-203	protein_coding	1	12595110	12599628
gene:AT1G34460	CYCB1%3B5-202	protein_coding	1	12595110	12599628
gene:AT1G34460	CYCB1%3B5-204	protein_coding	1	12595110	12600151
gene:AT1G34460	CYCB1%3B5-205	protein_coding	1	12595110	12600413
gene:AT1G34460	CYCB1%3B5-206	protein_coding	1	12595110	12600413
gene:AT1G34460	CYCB1%3B5-207	protein_coding	1	12595110	12600503
gene:AT1G34460	CYCB1%3B5-209	protein_coding	1	12595110	12602379
gene:AT1G34460	CYCB1%3B5-208	protein_coding	1	12595110	12602379
gene:AT1G06757	AT1G06757-201	lncRNA	1	12601014	12601360
gene:AT1G06773	AT1G06773-201	lncRNA	1	12602898	12603141
gene:AT1G34470	AT1G34470-201	protein_coding	1	12604161	12607033
gene:AT1G34480	AT1G34480-201	protein_coding	1	12607222	12609084
gene:AT1G34490	AT1G34490-201	protein_coding	1	12609440	12610495
gene:AT1G34500	AT1G34500-201	protein_coding	1	12611638	12612663
gene:AT1G34510	AT1G34510-201	protein_coding	1	12615690	12617032
gene:AT1G34520	AT1G34520-201	protein_coding	1	12623434	12624508
gene:AT1G34540	CYP94D1-201	protein_coding	1	12637054	12638692
gene:AT1G06777	AT1G06777-201	lncRNA	1	12643648	12643882
gene:AT1G06783	AT1G06783-201	lncRNA	1	12643681	12643997
gene:AT1G34550	EMB2756-201	protein_coding	1	12646674	12651296
gene:AT1G34550	EMB2756-202	protein_coding	1	12646696	12652646
gene:AT1G34560	AT1G34560-201	protein_coding	1	12653961	12654779
gene:AT1G34570	AT1G34570-201	protein_coding	1	12654927	12656605
gene:AT1G34575	AT1G34575-201	protein_coding	1	12657027	12658756
gene:AT1G34580	AT1G34580-201	protein_coding	1	12660497	12663870
gene:AT1G34580	AT1G34580-202	protein_coding	1	12660519	12663870
gene:AT1G34630	AT1G34630-201	protein_coding	1	12685176	12687641
gene:AT1G34630	AT1G34630-202	protein_coding	1	12685198	12687435
gene:AT1G34630	AT1G34630-203	protein_coding	1	12685198	12687435
gene:AT1G34630	AT1G34630-204	protein_coding	1	12685198	12687575
gene:AT1G34630	AT1G34630-205	protein_coding	1	12685824	12687435
gene:AT1G06787	AT1G06787-201	lncRNA	1	12687105	12687401
gene:AT1G34640	AT1G34640-201	protein_coding	1	12687552	12688543
gene:AT1G34650	HDG10-201	protein_coding	1	12692995	12697834
gene:AT1G34670	MYB93-201	protein_coding	1	12709090	12710665
gene:AT1G34750	AT1G34750-202	protein_coding	1	12736000	12738196
gene:AT1G34750	AT1G34750-203	protein_coding	1	12736000	12738196
gene:AT1G34750	AT1G34750-201	protein_coding	1	12736000	12738196
gene:AT1G34750	AT1G34750-204	protein_coding	1	12736002	12738196
gene:AT1G34760	GRF11-201	protein_coding	1	12743722	12745748
gene:AT1G34760	GRF11-202	protein_coding	1	12743722	12745748
gene:AT1G34770	AT1G34770-201	protein_coding	1	12746405	12748614
gene:AT1G34770	AT1G34770-203	protein_coding	1	12746428	12748614
gene:AT1G34770	AT1G34770-202	protein_coding	1	12746428	12748614
gene:AT1G34770	AT1G34770-204	protein_coding	1	12746480	12748617
gene:AT1G34770	AT1G34770-205	protein_coding	1	12746486	12747881
gene:AT1G34770	AT1G34770-206	protein_coding	1	12746486	12747928
gene:AT1G34780	APRL4-201	protein_coding	1	12748571	12750383
gene:AT1G34780	APRL4-202	protein_coding	1	12748571	12750506
gene:AT1G34844	AT1G34844-201	lncRNA	1	12751156	12752796
gene:AT1G34844	AT1G34844-202	lncRNA	1	12751156	12752796
gene:AT1G34844	AT1G34844-203	lncRNA	1	12751171	12752905
gene:AT1G34790	TT1-201	protein_coding	1	12763902	12765686
gene:AT1G34792	AT1G34792-201	protein_coding	1	12766263	12766651
gene:AT1G06797	AT1G06797-201	ncRNA	1	12767251	12767754
gene:AT1G34795	AT1G34795-201	protein_coding	1	12769644	12770131
gene:AT1G34800	AT1G34800-201	protein_coding	1	12773164	12773442
gene:AT1G34805	AT1G34800-201	protein_coding	1	12776578	12776856
gene:AT1G34807	AT1G34807-201	protein_coding	1	12777711	12778231
gene:AT1G34810	AT1G34810-201	protein_coding	1	12779992	12780270
gene:AT1G34812	AT1G34812-201	protein_coding	1	12781126	12781766
gene:AT1G34815	AT1G34810-201	protein_coding	1	12783406	12783684
gene:AT1G34817	AT1G34812-201	protein_coding	1	12784536	12785176
gene:AT1G34820	AT1G34800-201	protein_coding	1	12786817	12787095
gene:AT1G34822	AT1G34812-201	protein_coding	1	12787950	12788590
gene:AT1G34825	AT1G34825-201	protein_coding	1	12790122	12790605
gene:AT1G34827	AT1G34807-201	protein_coding	1	12791364	12791884
gene:AT1G34830	AT1G34830-201	protein_coding	1	12793536	12794023
gene:AT1G34840	AT1G34840-201	protein_coding	1	12796984	12797247
gene:AT1G34850	AT1G34840-201	protein_coding	1	12800308	12800571
gene:AT1G34855	AT1G34855-201	protein_coding	1	12801427	12802067
gene:AT1G34860	AT1G34860-201	protein_coding	1	12803708	12803986
gene:AT1G34910	AT1G34910-201	protein_coding	1	12804834	12805334
gene:AT1G34930	AT1G34930-201	protein_coding	1	12807121	12807399
gene:AT1G35030	AT1G35030-201	protein_coding	1	12808246	12809481
gene:AT1G35035	AT1G35035-201	protein_coding	1	12811030	12811308
gene:AT1G35040	AT1G35040-201	protein_coding	1	12812157	12812569
gene:AT1G35140	PHI-1-201	protein_coding	1	12851983	12853235
gene:AT1G35150	AT1G35150-201	protein_coding	1	12864158	12866238
gene:AT1G35160	GF14 PHI-201	protein_coding	1	12867081	12868886
gene:AT1G35160	GF14 PHI-202	protein_coding	1	12867126	12868890
gene:AT1G35170	AT1G35170-202	protein_coding	1	12870563	12872257
gene:AT1G35170	AT1G35170-204	protein_coding	1	12870563	12872257
gene:AT1G35170	AT1G35170-201	protein_coding	1	12870563	12872257
gene:AT1G35170	AT1G35170-203	protein_coding	1	12870563	12872257
gene:AT1G35180	AT1G35180-201	protein_coding	1	12877107	12878835
gene:AT1G35181	AT1G35181-201	protein_coding	1	12879306	12879470
gene:AT1G35183	AT1G35183-201	protein_coding	1	12882654	12884762
gene:AT1G35183	AT1G35183-202	protein_coding	1	12882775	12884762
gene:AT1G35183	AT1G35183-203	protein_coding	1	12883966	12884590
gene:AT1G06817	AT1G06817-201	lncRNA	1	12887309	12887610
gene:AT1G06823	AT1G06823-201	lncRNA	1	12887519	12887969
gene:AT1G35190	AT1G35190-201	protein_coding	1	12890404	12892955
gene:AT1G35190	AT1G35190-202	protein_coding	1	12890423	12892874
gene:AT1G35210	AT1G35210-201	protein_coding	1	12896582	12897675
gene:AT1G35215	AT1G35215-201	protein_coding	1	12902718	12906171
gene:AT1G06827	AT1G06827-201	lncRNA	1	12907870	12908342
gene:AT1G35220	AT1G35220-202	protein_coding	1	12908848	12914802
gene:AT1G35220	AT1G35220-201	protein_coding	1	12908848	12914802
gene:AT1G35220	AT1G35220-203	protein_coding	1	12908871	12914858
gene:AT1G35220	AT1G35220-204	protein_coding	1	12908910	12914828
gene:AT1G35220	AT1G35220-205	protein_coding	1	12909426	12914802
gene:AT1G35220	AT1G35220-206	protein_coding	1	12909454	12914802
gene:AT1G35220	AT1G35220-207	protein_coding	1	12910001	12914802
gene:AT1G35230	AGP5-201	protein_coding	1	12917070	12917829
gene:AT1G06837	AT1G06837-201	lncRNA	1	12923005	12923585
gene:AT1G35240	ARF20-201	protein_coding	1	12927303	12930523
gene:AT1G35242	AT1G35242-201	protein_coding	1	12930980	12931555
gene:AT1G35250	AT1G35250-201	protein_coding	1	12932024	12934656
gene:AT1G35250	AT1G35250-202	protein_coding	1	12932024	12934656
gene:AT1G35250	AT1G35250-203	protein_coding	1	12932790	12934654
gene:AT1G35255	AT1G35255-201	protein_coding	1	12935647	12936586
gene:AT1G35260	MLP165-201	protein_coding	1	12936849	12937787
gene:AT1G06853	AT1G06853-201	lncRNA	1	12939071	12939354
gene:AT1G35290	AT1G35290-201	protein_coding	1	12947517	12948849
gene:AT1G35310	MLP168-201	protein_coding	1	12956119	12957090
gene:AT1G35320	AT1G35320-201	protein_coding	1	12958841	12962853
gene:AT1G35320	AT1G35320-202	protein_coding	1	12959057	12962853
gene:AT1G35320	AT1G35320-203	protein_coding	1	12959889	12962853
gene:AT1G35330	AT1G35330-201	protein_coding	1	12964986	12966113
gene:AT1G06857	AT1G06857-201	lncRNA	1	12972058	12972304
gene:AT1G06863	AT1G06863-201	lncRNA	1	12972132	12972468
gene:AT1G35340	AT1G35340-201	protein_coding	1	12977668	12979897
gene:AT1G35340	AT1G35340-202	protein_coding	1	12977677	12979947
gene:AT1G35340	AT1G35340-203	protein_coding	1	12977677	12979947
gene:AT1G35340	AT1G35340-204	protein_coding	1	12977705	12979910
gene:AT1G35340	AT1G35340-207	protein_coding	1	12977710	12979930
gene:AT1G35340	AT1G35340-206	protein_coding	1	12977710	12979930
gene:AT1G35340	AT1G35340-205	protein_coding	1	12977710	12979930
gene:AT1G35350	AT1G35350-201	protein_coding	1	12980689	12984740
gene:AT1G35350	AT1G35350-202	protein_coding	1	12980872	12984640
gene:AT1G06867	AT1G06867-201	lncRNA	1	12986720	12987066
gene:AT1G06873	U1.14p-201	snRNA	1	12986823	12986908
gene:AT1G06877	U4.10-201	snRNA	1	12987190	12987313
gene:AT1G35353	AT1G35353-201	protein_coding	1	12988649	12989373
gene:AT1G35365	AT1G35365-201	protein_coding	1	12991392	12992145
gene:AT1G06883	AT1G06883-201	lncRNA	1	12995687	12996713
gene:AT1G35375	AT1G35375-201	protein_coding	1	13005673	13006187
gene:AT1G35400	AT1G35400-201	protein_coding	1	13018289	13019198
gene:AT1G35410	AT1G35410-201	protein_coding	1	13024161	13024941
gene:AT1G35420	AT1G35420-201	protein_coding	1	13026206	13027691
gene:AT1G35420	AT1G35420-202	protein_coding	1	13026238	13027684
gene:AT1G35420	AT1G35420-203	protein_coding	1	13026289	13027667
gene:AT1G35430	AT1G35430-201	protein_coding	1	13030553	13031375
gene:AT1G35435	AT1G35435-201	protein_coding	1	13032806	13033280
gene:AT1G35440	CYCT1%3B1-201	protein_coding	1	13035294	13036037
gene:AT1G35460	FBH1-202	protein_coding	1	13039660	13042159
gene:AT1G35460	FBH1-201	protein_coding	1	13039660	13042159
gene:AT1G06897	AT1G06897-201	lncRNA	1	13042973	13043377
gene:AT1G35467	RALFL5-201	protein_coding	1	13049114	13049437
gene:AT1G06903	ath-MIR773b-201	miRNA	1	13050667	13050864
gene:AT1G35470	RanBPM-201	protein_coding	1	13051157	13055093
gene:AT1G35470	RanBPM-202	protein_coding	1	13051458	13055014
gene:AT1G35490	AT1G35490-201	protein_coding	1	13061549	13063455
gene:AT1G35490	AT1G35490-202	protein_coding	1	13061638	13063450
gene:AT1G35500	AT1G35500-201	protein_coding	1	13066087	13066596
gene:AT1G35501	ath-MIR773a-201	miRNA	1	13067251	13067335
gene:AT1G35510	AT1G35510-201	protein_coding	1	13071165	13074984
gene:AT1G35515	HOS10-201	protein_coding	1	13077890	13080265
gene:AT1G35516	AT1G35516-201	protein_coding	1	13078416	13079773
gene:AT1G35516	AT1G35516-202	protein_coding	1	13078416	13079773
gene:AT1G35520	ARF15-201	protein_coding	1	13082819	13085830
gene:AT1G35530	FANCM-201	protein_coding	1	13089816	13097286
gene:AT1G35530	FANCM-202	protein_coding	1	13089869	13097078
gene:AT1G35530	FANCM-203	protein_coding	1	13089869	13097078
gene:AT1G35530	FANCM-204	protein_coding	1	13089869	13097236
gene:AT1G35530	FANCM-205	protein_coding	1	13089869	13097242
gene:AT1G35537	AT1G35537-201	protein_coding	1	13105130	13105596
gene:AT1G06907	AT1G06907-201	lncRNA	1	13107634	13108236
gene:AT1G35540	ARF14-201	protein_coding	1	13108634	13111700
gene:AT1G35545	AT1G35545-201	lncRNA	1	13110517	13112832
gene:AT1G35550	AT1G35550-201	protein_coding	1	13112506	13113136
gene:AT1G35560	AT1G35560-201	protein_coding	1	13115824	13117235
gene:AT1G35580	CINV1-201	protein_coding	1	13122082	13125328
gene:AT1G35580	CINV1-202	protein_coding	1	13122204	13125264
gene:AT1G35580	CINV1-203	protein_coding	1	13122734	13125263
gene:AT1G35610	AT1G35610-201	protein_coding	1	13143061	13144988
gene:AT1G35614	AT1G35614-201	protein_coding	1	13148592	13149559
gene:AT1G35617	AT1G35617-201	protein_coding	1	13153583	13153948
gene:AT1G06913	AT1G06913-201	lncRNA	1	13154301	13154647
gene:AT1G35620	PDIL5-2-201	protein_coding	1	13156346	13158467
gene:AT1G35625	AT1G35625-201	protein_coding	1	13158466	13160284
gene:AT1G35630	AT1G35630-201	protein_coding	1	13162966	13164512
gene:AT1G06917	AT1G06917-201	lncRNA	1	13167733	13168082
gene:AT1G35660	AT1G35660-201	protein_coding	1	13192608	13198142
gene:AT1G35670	CDPK2-201	protein_coding	1	13205345	13208289
gene:AT1G35680	RPL21C-201	protein_coding	1	13208683	13210428
gene:AT1G35710	AT1G35710-201	protein_coding	1	13220471	13224681
gene:AT1G35720	ANNAT1-201	protein_coding	1	13225168	13227239
gene:AT1G35730	PUM9-201	protein_coding	1	13227137	13229931
gene:AT1G35730	PUM9-202	protein_coding	1	13227324	13229796
gene:AT1G06927	AT1G06927-201	lncRNA	1	13250536	13250970
gene:AT1G35750	PUM10-201	protein_coding	1	13253398	13255570
gene:AT1G35780	AT1G35780-201	protein_coding	1	13277259	13280387
gene:AT1G35780	AT1G35780-202	protein_coding	1	13277274	13279682
gene:AT1G35780	AT1G35780-203	protein_coding	1	13277274	13279879
gene:AT1G35780	AT1G35780-204	protein_coding	1	13277274	13280380
gene:AT1G35820	AT1G35820-201	protein_coding	1	13308119	13309257
gene:AT1G06933	AT1G06933-201	lncRNA	1	13314707	13314965
gene:AT1G06937	AT1G06937-201	lncRNA	1	13320657	13320875
gene:AT1G35830	AT1G35830-201	protein_coding	1	13320675	13322511
gene:AT1G35850	PUM17-201	protein_coding	1	13330510	13331506
gene:AT1G35850	PUM17-202	protein_coding	1	13330733	13331506
gene:AT1G35860	TOC75-I-201	protein_coding	1	13332047	13334050
gene:AT1G35880	AT1G35880-201	protein_coding	1	13339804	13341228
gene:AT1G35890	AT1G35890-201	protein_coding	1	13341300	13341953
gene:AT1G35895	AT1G35895-201	protein_coding	1	13346878	13354225
gene:AT1G35910	TPPD-201	protein_coding	1	13362962	13365172
gene:AT1G36000	LBD5-201	protein_coding	1	13422554	13423028
gene:AT1G36005	AT1G36005-201	protein_coding	1	13432418	13433062
gene:AT1G36020	AT1G36020-201	protein_coding	1	13433919	13434340
gene:AT1G06943	AT1G06943-201	lncRNA	1	13434824	13435127
gene:AT1G36030	AT1G36030-201	protein_coding	1	13436586	13436828
gene:AT1G36050	AT1G36050-201	protein_coding	1	13450089	13453440
gene:AT1G36050	AT1G36050-202	protein_coding	1	13450204	13453683
gene:AT1G36060	AT1G36060-201	protein_coding	1	13454496	13456336
gene:AT1G36070	AT1G36070-201	protein_coding	1	13466694	13470936
gene:AT1G36070	AT1G36070-202	protein_coding	1	13466724	13470899
gene:AT1G36070	AT1G36070-203	protein_coding	1	13466854	13469562
gene:AT1G36070	AT1G36070-204	protein_coding	1	13466947	13469892
gene:AT1G36070	AT1G36070-205	protein_coding	1	13466947	13470936
gene:AT1G06947	AT1G06947-201	lncRNA	1	13470980	13471202
gene:AT1G06953	AT1G06953-201	lncRNA	1	13471047	13471267
gene:AT1G06957	AT1G06957-201	lncRNA	1	13477922	13478204
gene:AT1G36078	AT1G36078-201	protein_coding	1	13481665	13482785
gene:AT1G36085	AT1G36085-201	protein_coding	1	13486004	13486920
gene:AT1G36095	AT1G36095-201	protein_coding	1	13491370	13492725
gene:AT1G36100	AT1G36100-201	protein_coding	1	13494652	13495215
gene:AT1G06963	AT1G06963-201	lncRNA	1	13501086	13502283
gene:AT1G36150	AT1G36150-201	protein_coding	1	13528257	13529470
gene:AT1G36160	ACC1-201	protein_coding	1	13533168	13544015
gene:AT1G36160	ACC1-202	protein_coding	1	13533536	13544008
gene:AT1G36180	ACC2-201	protein_coding	1	13545965	13548216
gene:AT1G36180	ACC2-202	protein_coding	1	13545965	13548216
gene:AT1G36180	ACC2-203	protein_coding	1	13545972	13558600
gene:AT1G36230	AT1G36230-201	protein_coding	1	13610985	13614051
gene:AT1G36240	AT1G36240-201	protein_coding	1	13614890	13616233
gene:AT1G36272	AT1G36272-201	protein_coding	1	13635336	13635521
gene:AT1G06967	AT1G06967-201	lncRNA	1	13635673	13636083
gene:AT1G36280	AT1G36280-201	protein_coding	1	13640508	13643122
gene:AT1G36280	AT1G36280-202	protein_coding	1	13640530	13643126
gene:AT1G06973	AT1G06973-201	lncRNA	1	13657062	13657390
gene:AT1G36310	AT1G36310-201	protein_coding	1	13669425	13671203
gene:AT1G36310	AT1G36310-202	protein_coding	1	13669429	13671176
gene:AT1G36320	AT1G36320-201	protein_coding	1	13671774	13674205
gene:AT1G36325	AT1G36325-201	protein_coding	1	13681704	13683045
gene:AT1G36340	UBC31-201	protein_coding	1	13683663	13685004
gene:AT1G36340	UBC31-202	protein_coding	1	13683663	13685066
gene:AT1G36350	AT1G36350.1.exon1	tRNA	1	13686426	13686498
gene:AT1G36370	SHM7-201	protein_coding	1	13696042	13698739
gene:AT1G36380	AT1G36380-201	protein_coding	1	13700765	13701632
gene:AT1G36390	AT1G36390-201	protein_coding	1	13701401	13703572
gene:AT1G36390	AT1G36390-202	protein_coding	1	13701668	13703573
gene:AT1G06977	AT1G06977-201	lncRNA	1	13701971	13702749
gene:AT1G36510	AT1G36510-201	protein_coding	1	13761926	13764265
gene:AT1G36580	AT1G36580-201	protein_coding	1	13816459	13818556
gene:AT1G36622	AT1G36622-201	protein_coding	1	13835620	13836954
gene:AT1G36623	AT1G36623-201	protein_coding	1	13835832	13836121
gene:AT1G06983	AT1G06983-201	lncRNA	1	13838401	13839087
gene:AT1G36627	AT1G36627-201	protein_coding	1	13848529	13849091
gene:AT1G36640	AT1G36640-201	protein_coding	1	13852958	13853687
gene:AT1G06987	AT1G06987-201	lncRNA	1	13857781	13858128
gene:AT1G36675	AT1G36675-201	protein_coding	1	13867568	13869490
gene:AT1G06993	AT1G06993-201	lncRNA	1	13872214	13872516
gene:AT1G36730	AT1G36730-201	protein_coding	1	13898210	13900831
gene:AT1G36745	AT1G36745-201	protein_coding	1	13911137	13911679
gene:AT1G36756	AT1G36756-201	protein_coding	1	13917331	13917816
gene:AT1G36920	AT1G36920-201	protein_coding	1	13982995	13984424
gene:AT1G36920	AT1G36920-202	protein_coding	1	13983270	13984424
gene:AT1G36920	AT1G36920-203	protein_coding	1	13983512	13984424
gene:AT1G36922	AT1G36922-201	protein_coding	1	13984576	13985381
gene:AT1G36922	AT1G36922-202	protein_coding	1	13984576	13985480
gene:AT1G36925	AT1G36925-201	protein_coding	1	13986436	13987289
gene:AT1G06997	AT1G06997-201	lncRNA	1	13987861	13988496
gene:AT1G36940	AT1G36940-201	protein_coding	1	14003819	14004911
gene:AT1G36940	AT1G36940-202	protein_coding	1	14003866	14005502
gene:AT1G36942	AT1G36942-201	protein_coding	1	14006147	14006341
gene:AT1G36950	AT1G36950-201	protein_coding	1	14009673	14010822
gene:AT1G36960	AT1G36960-201	protein_coding	1	14014796	14015508
gene:AT1G36970	AT1G36970-201	protein_coding	1	14016385	14018356
gene:AT1G36980	AT1G36980-201	protein_coding	1	14024634	14026951
gene:AT1G36980	AT1G36980-202	protein_coding	1	14024978	14027040
gene:AT1G36990	AT1G36990-201	protein_coding	1	14027222	14030500
gene:AT1G36992	AT1G36992-201	lncRNA	1	14029923	14030768
gene:AT1G37000	AT1G37000-201	protein_coding	1	14036038	14037145
gene:AT1G37010	AT1G37010-201	protein_coding	1	14040918	14041227
gene:AT1G07003	AT1G07003-201	lncRNA	1	14041693	14042042
gene:AT1G37020	AT1G37020-201	protein_coding	1	14046735	14049742
gene:AT1G07007	AT1G07007-201	lncRNA	1	14113268	14113653
gene:AT1G37113	AT1G37113-201	protein_coding	1	14136413	14138703
gene:AT1G07013	AT1G07013-201	lncRNA	1	14155106	14155969
gene:AT1G37130	NIA2-201	protein_coding	1	14158452	14161938
gene:AT1G37140	MCT1-201	protein_coding	1	14170351	14172040
