Gene	Name	Type	Chr	Strand	Start	End
ENSMUSG00000043155	Hpdl	protein_coding	4	-	116677101	116678904
ENSMUSG00000086417	Gm12996	lncRNA	4	+	116682100	116687800
ENSMUSG00000075390	Rpl36-ps8	processed_pseudogene	4	-	116697104	116697418
ENSMUSG00000082841	Gm12994	processed_pseudogene	4	+	116709861	116710307
ENSMUSG00000082063	Gm12993	processed_pseudogene	4	-	116731785	116732662
ENSMUSG00000028668	Eloa	protein_coding	4	-	135730679	135749074
ENSMUSG00000085714	Gm13008	lncRNA	4	+	135730877	135738248
ENSMUSG00000097995	Gm24362	lncRNA	4	-	135745382	135745797
ENSMUSG00000038368	Focad	protein_coding	4	+	88012866	88329248
ENSMUSG00000070077	Mir491	miRNA	4	+	88040277	88040362
ENSMUSG00000082597	Gm12645	processed_pseudogene	4	+	88069933	88070207
ENSMUSG00000033948	Zswim5	protein_coding	4	+	116734573	116846461
ENSMUSG00002074989	Gm55761	snRNA	4	+	116761834	116761938
ENSMUSG00002076804	Gm55762	misc_RNA	4	+	116772424	116772690
ENSMUSG00000119735	Gm22092	snRNA	4	-	116779581	116779687
ENSMUSG00000082207	Gm12998	processed_pseudogene	4	-	116802929	116803731
ENSMUSG00000059291	Rpl11	protein_coding	4	-	135755576	135780739
ENSMUSG00000082877	Gm13009	processed_pseudogene	4	-	135801824	135802283
ENSMUSG00002074967	Gm55764	snRNA	4	+	135864807	135864909
ENSMUSG00000007872	Id3	protein_coding	4	+	135870808	135873066
ENSMUSG00000018983	E2f2	protein_coding	4	+	135899705	135923368
ENSMUSG00000028684	Urod	protein_coding	4	-	116847162	116851610
ENSMUSG00000036995	Asap3	protein_coding	4	+	135933676	135972527
ENSMUSG00000001604	Tcea3	protein_coding	4	+	135975040	136002209
ENSMUSG00000046861	Hectd3	protein_coding	4	+	116852514	116862474
ENSMUSG00000051351	Zfp46	protein_coding	4	+	136011994	136021253
ENSMUSG00000086890	1700021J08Rik	lncRNA	4	-	116859363	116860209
ENSMUSG00000081330	Gm13013	processed_pseudogene	4	-	136034675	136035197
ENSMUSG00000082249	Gm12997	processed_pseudogene	4	-	116872324	116872963
ENSMUSG00000028683	Eif2b3	protein_coding	4	+	116876599	116944503
ENSMUSG00000088349	Gm22335	snRNA	4	+	116884408	116884506
ENSMUSG00000085183	Wincr1	lncRNA	4	+	88968545	89002851
ENSMUSG00000028681	Ptch2	protein_coding	4	+	116953272	116973298
ENSMUSG00000073771	Btbd19	protein_coding	4	-	116976416	116982922
ENSMUSG00000066037	Hnrnpr	protein_coding	4	+	136038253	136086758
ENSMUSG00000043753	Dmrta1	protein_coding	4	+	89567673	89583009
ENSMUSG00000085690	Gm12629	lncRNA	4	+	90073764	90078246
ENSMUSG00000047671	Dynlt4	protein_coding	4	+	116983991	116985935
ENSMUSG00000098155	Gm27022	lncRNA	4	-	136075158	136076752
ENSMUSG00000070902	Zfp352	protein_coding	4	+	90107057	90113939
ENSMUSG00000080756	Gm12633	processed_pseudogene	4	-	90247859	90249563
ENSMUSG00000082569	Gm12634	processed_pseudogene	4	+	90256968	90257959
ENSMUSG00000081563	Gm12635	processed_pseudogene	4	+	90341111	90341862
ENSMUSG00000082502	Gm12636	processed_pseudogene	4	-	90431984	90432607
ENSMUSG00000082622	Gm12632	processed_pseudogene	4	+	90745120	90745614
ENSMUSG00000096896	Gm25244	snoRNA	4	-	90886099	90886230
ENSMUSG00000070687	Htr1d	protein_coding	4	+	136150835	136171709
ENSMUSG00000079962	Gm12643	processed_pseudogene	4	+	90926137	90926510
ENSMUSG00000066178	6030445D17Rik	lncRNA	4	+	136189561	136191288
ENSMUSG00000081876	Gm12644	processed_pseudogene	4	+	91044919	91045524
ENSMUSG00000001089	Luzp1	protein_coding	4	+	136197072	136282091
ENSMUSG00000028680	Plk3	protein_coding	4	-	116985852	116991160
ENSMUSG00000033872	Best4-ps	unitary_pseudogene	4	+	117002454	117005834
ENSMUSG00000070834	Gm13015	processed_pseudogene	4	+	117006120	117006323
ENSMUSG00000047675	Rps8	protein_coding	4	-	117011024	117013440
ENSMUSG00000064542	Gm22980	snoRNA	4	-	117011290	117011359
ENSMUSG00000065680	Snord38a	snoRNA	4	-	117011711	117011781
ENSMUSG00000064751	Gm26330	snoRNA	4	-	117012383	117012486
ENSMUSG00000092680	Snord55	snoRNA	4	-	117012967	117013045
ENSMUSG00002075817	Gm55786	miRNA	4	-	117015506	117015630
ENSMUSG00000008489	Elavl2	protein_coding	4	-	91139000	91289022
ENSMUSG00000083377	Gm12653	processed_pseudogene	4	+	91253616	91254176
ENSMUSG00000098563	Mir6402	miRNA	4	-	91261521	91261600
ENSMUSG00000085817	Gm12668	lncRNA	4	+	91514826	91518376
ENSMUSG00000086042	Gm12670	lncRNA	4	+	91534552	91539389
ENSMUSG00000082523	Gm12667	processed_pseudogene	4	+	91596875	91598206
ENSMUSG00000100863	Gm12669	processed_pseudogene	4	-	91693784	91694792
ENSMUSG00000095937	Gm12671	processed_pseudogene	4	-	91739905	91740906
ENSMUSG00000087517	4930577H14Rik	lncRNA	4	-	91827091	91828189
ENSMUSG00000028533	Izumo3	protein_coding	4	-	92032566	92035471
ENSMUSG00000066107	Larp7-ps	protein_coding	4	-	92078981	92079986
ENSMUSG00000083296	Gm12638	processed_pseudogene	4	-	92261288	92261585
ENSMUSG00000085209	Gm12637	lncRNA	4	+	92416788	92436541
ENSMUSG00000088914	Gm22605	snRNA	4	-	92754712	92754819
ENSMUSG00000081987	Gm12639	processed_pseudogene	4	-	92858481	92858973
ENSMUSG00000082919	Gm12641	processed_pseudogene	4	+	92995225	92998151
ENSMUSG00000082325	Gm12642	processed_pseudogene	4	-	93153650	93154525
ENSMUSG00000028678	Kif2c	protein_coding	4	-	117016836	117039836
ENSMUSG00000054000	Tusc1	protein_coding	4	-	93222375	93223748
ENSMUSG00000084833	Gm12649	lncRNA	4	-	93341495	93559307
ENSMUSG00000064850	Gm23443	snoRNA	4	-	93433387	93433514
ENSMUSG00000119227	Gm25099	snRNA	4	+	117047139	117047254
ENSMUSG00000083607	Gm12640	processed_pseudogene	4	+	93487423	93487732
ENSMUSG00000119142	Gm23143	snRNA	4	+	117059725	117059840
ENSMUSG00000119654	Gm24796	snRNA	4	+	93489216	93489322
ENSMUSG00000119459	Gm23287	snRNA	4	+	117068041	117068156
ENSMUSG00002076093	Gm55796	miRNA	4	-	93634125	93634234
ENSMUSG00000073797	Gm12650	processed_pseudogene	4	+	93690570	93690827
ENSMUSG00000086482	1700012C08Rik	lncRNA	4	-	117070531	117070979
ENSMUSG00000081685	Gm12647	processed_pseudogene	4	+	93949610	93949874
ENSMUSG00000085931	Gm12648	lncRNA	4	-	93977813	94313825
ENSMUSG00002076402	Gm55797	snoRNA	4	+	93986527	93986655
ENSMUSG00000081508	Gm12654	processed_pseudogene	4	+	94283895	94284481
ENSMUSG00002076227	Gm55798	misc_RNA	4	-	94322461	94322721
ENSMUSG00002074983	Gm55799	snoRNA	4	+	94376120	94376220
ENSMUSG00000083359	Gm12656	processed_pseudogene	4	+	94385269	94385845
ENSMUSG00000060268	Armh1	protein_coding	4	-	117070531	117109322
ENSMUSG00000036940	Kdm1a	protein_coding	4	-	136277851	136330034
ENSMUSG00000028578	Caap1	protein_coding	4	-	94388318	94445033
ENSMUSG00000082711	Gm12987	processed_pseudogene	4	-	136311483	136311971
ENSMUSG00000083054	Gm12986	processed_pseudogene	4	-	136336151	136337117
ENSMUSG00000092747	Gm22180	miRNA	4	-	136337117	136337175
ENSMUSG00000036921	Tex46	protein_coding	4	+	136337748	136340537
ENSMUSG00000048772	Tmem53	protein_coding	4	+	117109148	117125779
ENSMUSG00000070683	Lactbl1	protein_coding	4	+	136349932	136366421
ENSMUSG00000103119	Gm37583	TEC	4	+	136366893	136369379
ENSMUSG00000028577	Plaa	protein_coding	4	-	94455751	94491481
ENSMUSG00000063314	Gm12657	processed_pseudogene	4	+	94487622	94488032
ENSMUSG00000028576	Ift74	protein_coding	4	+	94502728	94581466
ENSMUSG00000049799	Lrrc19	protein_coding	4	-	94524890	94538381
ENSMUSG00000077921	Mir872	miRNA	4	+	94553394	94553474
ENSMUSG00000028677	Rnf220	protein_coding	4	-	117128660	117354249
ENSMUSG00000085749	Gm12843	lncRNA	4	+	117153014	117154922
ENSMUSG00000028664	Ephb2	protein_coding	4	-	136374850	136563299
ENSMUSG00000036905	C1qb	protein_coding	4	-	136607440	136613498
ENSMUSG00000036896	C1qc	protein_coding	4	-	136617115	136620376
ENSMUSG00000036887	C1qa	protein_coding	4	-	136623228	136626114
ENSMUSG00000028661	Epha8	protein_coding	4	-	136656730	136684127
ENSMUSG00000060862	Zbtb40	protein_coding	4	-	136707043	136776112
ENSMUSG00000077624	Gm23834	snoRNA	4	+	136752995	136753123
ENSMUSG00000085542	1700037C06Rik	lncRNA	4	-	136844020	136844893
ENSMUSG00000087417	Gm13001	lncRNA	4	-	136844454	136845454
ENSMUSG00000085833	Gm13003	lncRNA	4	-	136886393	136892377
ENSMUSG00002076872	Gm55824	miRNA	4	+	136911298	136911373
ENSMUSG00002075216	Gm55825	miRNA	4	+	136911376	136911451
ENSMUSG00000080806	Gm13005	processed_pseudogene	4	-	136947071	136947710
ENSMUSG00000082149	Gm13002	processed_pseudogene	4	-	136949952	136950633
ENSMUSG00000006386	Tek	protein_coding	4	+	94627526	94763213
ENSMUSG00000036856	Wnt4	protein_coding	4	+	137004800	137027037
ENSMUSG00000006699	Cdc42	protein_coding	4	-	137047007	137085031
ENSMUSG00002074982	Gm55831	snRNA	4	+	137052870	137052925
ENSMUSG00000070667	Rpl31-ps10	processed_pseudogene	4	+	137122610	137122987
ENSMUSG00000078520	Cela3a	protein_coding	4	-	137128865	137137102
ENSMUSG00000023433	Cela3b	protein_coding	4	-	137148310	137157851
ENSMUSG00000086845	Gm13010	lncRNA	4	-	137163890	137165706
ENSMUSG00000041399	1700013G24Rik	protein_coding	4	+	137180595	137182772
ENSMUSG00000100129	Gm29064	lncRNA	4	-	95290215	95291027
ENSMUSG00000085835	Gm12707	lncRNA	4	+	95372193	95375638
ENSMUSG00000065745	Gm25004	snRNA	4	+	95412281	95412441
ENSMUSG00000028763	Hspg2	protein_coding	4	+	137196080	137297941
ENSMUSG00000099134	Mir7018	miRNA	4	+	137265597	137265681
ENSMUSG00000028573	Fggy	protein_coding	4	+	95445744	95815176
ENSMUSG00000093492	Gm20651	processed_pseudogene	4	-	95450068	95450396
ENSMUSG00000028572	Hook1	protein_coding	4	+	95855477	95913650
ENSMUSG00000028571	Cyp2j13	protein_coding	4	-	95915771	95965783
ENSMUSG00000118637	Gm53021	processed_pseudogene	4	-	95926477	95926647
ENSMUSG00000083880	Hspe1-ps6	processed_pseudogene	4	-	95960661	95960943
ENSMUSG00000081225	Cyp2j12	protein_coding	4	-	95987555	96029389
ENSMUSG00000080884	Cyp2j7-ps3	unprocessed_pseudogene	4	-	96039890	96040095
ENSMUSG00000083801	Cyp2j7-ps2	unprocessed_pseudogene	4	-	96058444	96058622
ENSMUSG00000082681	Cyp2j7-ps1	unprocessed_pseudogene	4	-	96078308	96078480
ENSMUSG00000081362	Cyp2j7	protein_coding	4	-	96083434	96124896
ENSMUSG00000084286	Cyp2j15-ps	unprocessed_pseudogene	4	-	96133797	96162507
ENSMUSG00000028538	St3gal3	protein_coding	4	-	117789351	117992111
ENSMUSG00000066097	Cyp2j11	protein_coding	4	-	96182745	96236899
ENSMUSG00000082119	Cyp2j14-ps	unprocessed_pseudogene	4	-	96244548	96268448
ENSMUSG00000082932	Cyp2j8	protein_coding	4	-	96332833	96395623
ENSMUSG00000052914	Cyp2j6	protein_coding	4	-	96404375	96441898
ENSMUSG00000015224	Cyp2j9	protein_coding	4	-	96456666	96479815
ENSMUSG00000052520	Cyp2j5	protein_coding	4	-	96517010	96552391
ENSMUSG00000078639	Gm12695	protein_coding	4	-	96611884	96673423
ENSMUSG00000088738	Gm55858	snRNA	4	+	96805182	96805244
ENSMUSG00000098261	Gm27521	snRNA	4	+	96805257	96805320
ENSMUSG00000084159	Gm12696	processed_pseudogene	4	-	97409665	97410569
ENSMUSG00000082683	Gm12697	processed_pseudogene	4	-	97444641	97445307
ENSMUSG00000048747	E130114P18Rik	protein_coding	4	-	97456370	97666315
ENSMUSG00000085710	Gm12676	lncRNA	4	-	97642405	97645626
ENSMUSG00000033326	Kdm4a	protein_coding	4	-	117994154	118037240
ENSMUSG00000088303	Gm23382	snoRNA	4	+	118021275	118021378
ENSMUSG00000033295	Ptprf	protein_coding	4	-	118065410	118148602
ENSMUSG00000098596	Mir7226	miRNA	4	-	118067702	118067761
ENSMUSG00000059939	9430015G10Rik	protein_coding	4	+	156194439	156211722
ENSMUSG00000110404	Rnf223	protein_coding	4	+	156214970	156217877
ENSMUSG00000028565	Nfia	protein_coding	4	+	97660971	98007111
ENSMUSG00000082388	Gm12692	processed_pseudogene	4	-	98122982	98123527
ENSMUSG00000083644	Gm12787	processed_pseudogene	4	-	98156320	98156812
ENSMUSG00000064883	Gm24203	misc_RNA	4	+	98163962	98164075
ENSMUSG00000046683	0610025J13Rik	lncRNA	4	+	98209635	98220028
ENSMUSG00000082144	Gm12788	processed_pseudogene	4	+	98240664	98240971
ENSMUSG00000033253	Szt2	protein_coding	4	-	118219940	118266470
ENSMUSG00000028563	Tm2d1	protein_coding	4	-	98243607	98271543
ENSMUSG00002076552	Gm55877	snRNA	4	-	98271639	98271728
ENSMUSG00000006392	Med8	protein_coding	4	+	118266534	118272979
ENSMUSG00000006390	Elovl1	protein_coding	4	+	118285290	118290150
ENSMUSG00000006398	Cdc20	protein_coding	4	-	118290098	118294549
ENSMUSG00000081921	Gm12858	processed_pseudogene	4	-	118298210	118298417
ENSMUSG00000041936	Agrn	protein_coding	4	-	156249747	156281945
ENSMUSG00000006389	Mpl	protein_coding	4	-	118299612	118314710
ENSMUSG00000035692	Isg15	protein_coding	4	-	156283912	156285253
ENSMUSG00000078486	Perm1	protein_coding	4	+	156300325	156305764
ENSMUSG00000033191	Tie1	protein_coding	4	-	118328388	118347258
ENSMUSG00000080857	Gm12859	processed_pseudogene	4	-	118347979	118354839
ENSMUSG00000081233	Gm12857	processed_pseudogene	4	+	118379215	118379806
ENSMUSG00000028536	2610528J11Rik	protein_coding	4	+	118384196	118387425
ENSMUSG00000050854	Tmem125	protein_coding	4	-	118398138	118401241
ENSMUSG00000095567	Noc2l	protein_coding	4	+	156320376	156332073
ENSMUSG00000028730	Cfap57	protein_coding	4	-	118411748	118477974
ENSMUSG00000096351	Samd11	protein_coding	4	-	156331423	156340717
ENSMUSG00000111895	Gm47252	lncRNA	4	+	156339561	156340412
ENSMUSG00000028729	Ebna1bp2	protein_coding	4	+	118477996	118484973
ENSMUSG00000085292	Gm12853	lncRNA	4	-	118490044	118493259
ENSMUSG00000043698	Or13p10	protein_coding	4	+	118516149	118525239
ENSMUSG00000086521	Or13p9-ps1	unprocessed_pseudogene	4	-	118529806	118530719
ENSMUSG00000057021	Vmn2r129	protein_coding	4	+	156683398	156691794
ENSMUSG00000096042	Vmn2r125	unprocessed_pseudogene	4	+	156696495	156708475
ENSMUSG00000043383	Or13p4	protein_coding	4	-	118544683	118549953
ENSMUSG00000046790	Or13p3	protein_coding	4	+	118560720	118570635
ENSMUSG00000070821	Or13p8	protein_coding	4	+	118577335	118586592
ENSMUSG00000070820	Or13p5	protein_coding	4	+	118589372	118594103
ENSMUSG00000095218	Or10ak14	protein_coding	4	-	118609172	118615934
ENSMUSG00000111159	Or10ak13	protein_coding	4	-	118638833	118639783
ENSMUSG00000081474	Gm12855	processed_pseudogene	4	-	118648278	118648790
ENSMUSG00000066061	Or10ak12	protein_coding	4	-	118665994	118667141
ENSMUSG00000110947	Or10ak11	protein_coding	4	-	118684856	118693476
ENSMUSG00000083336	Or10ak10-ps1	unprocessed_pseudogene	4	+	118711283	118712242
ENSMUSG00000073769	Or10ak9	protein_coding	4	+	118721846	118728904
ENSMUSG00000073768	Or10ak16	protein_coding	4	+	118745794	118756794
ENSMUSG00000096705	Or10ak8	protein_coding	4	-	118773721	118774662
ENSMUSG00000111259	Or10ak7	protein_coding	4	-	118787268	118795809
ENSMUSG00000084133	Gm12856	processed_pseudogene	4	-	118799257	118800549
ENSMUSG00000073765	Gm12863	lncRNA	4	-	118811471	118812116
ENSMUSG00000024903	Lao1	protein_coding	4	+	118818775	118826109
ENSMUSG00000085895	Gm12861	lncRNA	4	+	118828494	118856655
ENSMUSG00000089591	Gm24352	snoRNA	4	+	118837515	118837639
ENSMUSG00000087238	Gm12865	lncRNA	4	-	118841255	118854395
ENSMUSG00000082143	Gm12864	processed_pseudogene	4	+	118844211	118845216
ENSMUSG00000087464	Gm12862	lncRNA	4	-	118856857	118857682
ENSMUSG00000066060	Gm12866	lncRNA	4	-	118911987	118926308
ENSMUSG00000028645	Slc2a1	protein_coding	4	+	118965908	118995180
ENSMUSG00000088552	Mir1957a	miRNA	4	+	118986976	118987041
ENSMUSG00000086683	Gm12867	lncRNA	4	-	118987489	118988198
ENSMUSG00000085505	Gm12868	lncRNA	4	-	118990946	118995998
ENSMUSG00000045268	Zfp691	protein_coding	4	-	119026710	119031392
ENSMUSG00000061859	Patj	protein_coding	4	+	98284022	98607840
ENSMUSG00002076106	Gm55906	miRNA	4	-	98445977	98446102
ENSMUSG00002076456	Gm55907	miRNA	4	+	98549874	98549969
ENSMUSG00000081046	Gm12846	processed_pseudogene	4	+	98552603	98554374
ENSMUSG00000028644	Ermap	protein_coding	4	-	119032654	119047208
ENSMUSG00000087166	L1td1	protein_coding	4	+	98614971	98626717
ENSMUSG00000028643	Svbp	protein_coding	4	+	119052503	119058495
ENSMUSG00000035407	Kank4	protein_coding	4	-	98643135	98705774
ENSMUSG00000085843	Kank4os	lncRNA	4	+	98682005	98687137
ENSMUSG00000073794	I0C0044D17Rik	protein_coding	4	-	98706712	98712077
ENSMUSG00000084188	Gm12851	processed_pseudogene	4	+	98743851	98744271
ENSMUSG00000078584	AU022252	protein_coding	4	-	119060767	119089909
ENSMUSG00000028642	Tmem269	protein_coding	4	-	119062252	119075414
ENSMUSG00000085626	Gm12898	lncRNA	4	+	119080371	119082012
ENSMUSG00000028560	Usp1	protein_coding	4	+	98812047	98823780
ENSMUSG00000028753	Vwa5b1	protein_coding	4	-	138292671	138363195
ENSMUSG00002074957	Gm55916	snRNA	4	-	138314935	138315040
ENSMUSG00000028641	P3h1	protein_coding	4	+	119090112	119106172
ENSMUSG00000085203	Gm12927	lncRNA	4	-	119109719	119114172
ENSMUSG00000066058	Cldn19	protein_coding	4	+	119112611	119119635
ENSMUSG00000028639	Ybx1	protein_coding	4	-	119135178	119151801
ENSMUSG00000102819	Gm37817	TEC	4	-	119152225	119152658
ENSMUSG00000060288	Ppih	protein_coding	4	-	119157207	119177743
ENSMUSG00000028556	Dock7	protein_coding	4	-	98824908	99009152
ENSMUSG00000028553	Angptl3	protein_coding	4	+	98919191	98934348
ENSMUSG00000081733	Gm12852	processed_pseudogene	4	-	98991297	98992015
ENSMUSG00000083698	Gm12687	processed_pseudogene	4	-	99504054	99504759
ENSMUSG00000028549	Itgb3bp	protein_coding	4	-	99653639	99787010
ENSMUSG00000085142	Gm12702	lncRNA	4	+	99909717	99923181
ENSMUSG00000035305	Ror1	protein_coding	4	+	99952988	100301962
ENSMUSG00000086385	Gm12701	lncRNA	4	+	99976818	99978038
ENSMUSG00000080967	Gm12706	processed_pseudogene	4	-	100218559	100219256
ENSMUSG00000069733	Ube2u	protein_coding	4	+	100336046	100407344
ENSMUSG00000085871	Ube2uos	lncRNA	4	-	100380444	100384998
ENSMUSG00000081553	Ccdc50-ps	processed_pseudogene	4	-	100424305	100425245
ENSMUSG00000082601	Gm12700	processed_pseudogene	4	+	100438475	100438931
ENSMUSG00000028637	Ccdc30	protein_coding	4	-	119179663	119272718
ENSMUSG00000083836	Ldha-ps2	processed_pseudogene	4	-	119191586	119192642
ENSMUSG00000118403	Gm50484	lncRNA	4	+	119250697	119257121
ENSMUSG00000028636	Ppcs	protein_coding	4	-	119275727	119279617
ENSMUSG00000070806	Zmynd12	protein_coding	4	+	119280011	119324641
ENSMUSG00000048899	Rimkla	protein_coding	4	-	119322480	119349825
ENSMUSG00000082009	Gm12954	processed_pseudogene	4	-	119359062	119359743
ENSMUSG00000082814	Gm12956	processed_pseudogene	4	-	119366845	119367258
ENSMUSG00000080773	Gm12955	processed_pseudogene	4	-	119376323	119377279
ENSMUSG00000084379	Gm12957	processed_pseudogene	4	+	119378187	119378563
ENSMUSG00000119323	Rnu6-ps2	snRNA	4	+	119385197	119385303
ENSMUSG00000087385	Frg2f1	protein_coding	4	-	119387505	119396726
ENSMUSG00000028532	Cachd1	protein_coding	4	+	100633872	100886417
ENSMUSG00000073789	Gm10577	TEC	4	-	100876348	100877894
ENSMUSG00000102578	Gm10576	TEC	4	-	100911636	100912460
ENSMUSG00000035275	Raver2	protein_coding	4	+	100926180	101009567
ENSMUSG00000088551	Gm22100	snRNA	4	-	100960785	100960847
ENSMUSG00000028530	Jak1	protein_coding	4	-	101009564	101122479
ENSMUSG00000032998	Foxj3	protein_coding	4	+	119394201	119486316
ENSMUSG00000077677	Gm24468	snRNA	4	+	101043961	101044064
ENSMUSG00000082928	Gm12785	processed_pseudogene	4	-	101067613	101067784
ENSMUSG00000065279	Gm25124	snRNA	4	+	101128340	101128503
ENSMUSG00000081678	Gm12959	processed_pseudogene	4	-	119410853	119411255
ENSMUSG00000085863	Gm12801	lncRNA	4	+	101141418	101142400
ENSMUSG00000081621	Gm12793	processed_pseudogene	4	+	101198554	101198845
ENSMUSG00000065451	Mir101a	miRNA	4	-	101204142	101204224
ENSMUSG00000023247	Guca2a	protein_coding	4	+	119494901	119496668
ENSMUSG00000087361	0610043K17Rik	lncRNA	4	+	101210980	101256378
ENSMUSG00000083614	Gm12795	processed_pseudogene	4	-	101219374	101220087
ENSMUSG00000084758	Gm12798	lncRNA	4	+	101260278	101265053
ENSMUSG00000032978	Guca2b	protein_coding	4	-	119513804	119516151
ENSMUSG00000028634	Hivep3	protein_coding	4	+	119590981	119995242
ENSMUSG00000115115	Gm55960	protein_coding	4	+	119922193	119951170
ENSMUSG00000028527	Ak4	protein_coding	4	+	101276474	101324192
ENSMUSG00000028635	Edn2	protein_coding	4	+	120018403	120024557
ENSMUSG00000052135	Foxo6	protein_coding	4	-	120124276	120144546
ENSMUSG00000000085	Scmh1	protein_coding	4	+	120262478	120387383
ENSMUSG00000047518	Slfnl1	protein_coding	4	+	120389428	120393858
ENSMUSG00000028633	Ctps	protein_coding	4	-	120397065	120427473
ENSMUSG00000028528	Dnajc6	protein_coding	4	+	101353828	101499996
ENSMUSG00002075496	Gm55970	misc_RNA	4	+	101412292	101412565
ENSMUSG00000035212	Leprot	protein_coding	4	+	101504915	101516561
ENSMUSG00000041025	Iffo2	protein_coding	4	+	139257859	139347693
ENSMUSG00000094439	Gm21969	protein_coding	4	+	139330497	139390002
ENSMUSG00000028737	Aldh4a1	protein_coding	4	+	139350177	139377001
ENSMUSG00000098569	Mir7020	miRNA	4	+	139371353	139371422
ENSMUSG00000028738	Tas1r2	protein_coding	4	+	139380849	139397591
ENSMUSG00000032897	Nfyc	protein_coding	4	-	120614635	120688769
ENSMUSG00000065490	Mir30c-1	miRNA	4	-	120626731	120626819
ENSMUSG00000119752	Mir30e	miRNA	4	-	120629803	120629894
ENSMUSG00000118731	Mir30f	miRNA	4	+	120629803	120629894
ENSMUSG00002076639	Gm55973	miRNA	4	+	120694685	120694794
ENSMUSG00000028736	Pax7	protein_coding	4	-	139464373	139560839
ENSMUSG00000087646	Gm1667	lncRNA	4	+	139637799	139639444
ENSMUSG00000087628	Gm13028	lncRNA	4	+	139650660	139660481
ENSMUSG00000085928	4933427I22Rik	lncRNA	4	-	139653422	139670830
