Gene	Name	Type	Chr	Strand	Start	End
ENSG05220017934	ACOX3	protein_coding	4	-	8346177	8420469
ENSG05220017935	ENSG05220017935	processed_pseudogene	4	+	8997084	8997864
ENSG05220017936	FAM86MP	unprocessed_pseudogene	4	+	9688960	9699415
ENSG05220017938	ABLIM2	protein_coding	4	-	7943862	8137216
ENSG05220017942	HMX1	protein_coding	4	-	8812981	8838746
ENSG05220017943	AFAP1-AS1	lncRNA	4	+	7726059	7750910
ENSG05220017944	ENPP7P11	processed_pseudogene	4	+	9673860	9674486
ENSG05220017946	ENSG05220017946	processed_pseudogene	4	-	10142728	10143016
ENSG05220017947	DEFB108F	unprocessed_pseudogene	4	+	9419722	9424075
ENSG05220017949	OR7E83P	unprocessed_pseudogene	4	+	9509170	9510139
ENSG05220017950	WDR1	protein_coding	4	-	10073924	10116527
ENSG05220017951	USP17L13	protein_coding	4	+	9383651	9385243
ENSG05220017952	MIR95	miRNA	4	-	7983889	7983969
ENSG05220017953	GPR78	protein_coding	4	+	8538573	8599709
ENSG05220017957	ENSG05220017957	lncRNA	4	+	7917546	7918841
ENSG05220017959	ENSG05220017959	processed_pseudogene	4	-	9549862	9550233
ENSG05220017961	DEFB130D	unprocessed_pseudogene	4	+	9442857	9450242
ENSG05220017962	ENSG05220017962	lncRNA	4	+	9922614	9923946
ENSG05220017963	ENSG05220017963	lncRNA	4	-	9563712	9688251
ENSG05220017964	ENSG05220017964	processed_pseudogene	4	-	10243862	10244198
ENSG05220017965	ENSG05220017965	lncRNA	4	-	8731013	8733369
ENSG05220017966	UNC93B8	unprocessed_pseudogene	4	+	8926429	8930782
ENSG05220017967	ENSG05220017967	lncRNA	4	+	8001256	8001717
ENSG05220017968	USP17L11	protein_coding	4	+	9374159	9375751
ENSG05220017971	HTRA3	protein_coding	4	+	8248531	8287062
ENSG05220017972	CPZ	protein_coding	4	+	8572521	8599707
ENSG05220017976	AFAP1	protein_coding	4	-	7730696	7918471
ENSG05220017985	ENSG05220017985	unprocessed_pseudogene	4	+	9528673	9528891
ENSG05220017987	ALG1L3P	unprocessed_pseudogene	4	-	9703357	9710414
ENSG05220017990	ENSG05220017990	processed_pseudogene	4	+	8957256	8957607
ENSG05220017992	RNA5SP154	rRNA_pseudogene	4	-	9792529	9792638
ENSG05220017994	ENSG05220017994	processed_pseudogene	4	-	10214174	10214196
ENSG05220017995	RNA5SP155	rRNA_pseudogene	4	-	10115334	10115462
ENSG05220017996	RNA5SP152	rRNA_pseudogene	4	+	8372911	8373021
ENSG05220017997	GMPSP1	processed_pseudogene	4	+	8152802	8153380
ENSG05220017998	OR7E111FP	unprocessed_pseudogene	4	+	8948234	8949158
ENSG05220018002	LINC02517	lncRNA	4	+	8300012	8307073
ENSG05220018010	ENSG05220018010	lncRNA	4	+	8045009	8046205
ENSG05220018012	ENSG05220018012	lncRNA	4	-	8825620	8827732
ENSG05220018015	ENPP7P10	unprocessed_pseudogene	4	+	9045810	9108404
ENSG05220018017	OR7E85P	unprocessed_pseudogene	4	+	9479981	9480965
ENSG05220018018	RNA5SP153	rRNA_pseudogene	4	-	9431690	9431765
ENSG05220018020	ENSG05220018020	lncRNA	4	-	8334985	8338233
ENSG05220018021	RAF1P1	processed_pseudogene	4	-	10230889	10232584
ENSG05220018022	Metazoa_SRP	misc_RNA	4	-	9711555	9711835
ENSG05220018023	ENSG05220018023	processed_pseudogene	4	-	8987655	8987959
ENSG05220018024	USP17L12	protein_coding	4	+	9378905	9380497
ENSG05220018025	SLC2A9-AS1	lncRNA	4	+	10006049	10009293
ENSG05220018028	ENSG05220018028	processed_pseudogene	4	-	10166400	10167006
ENSG05220018030	ENSG05220018030	lncRNA	4	+	9043736	9059317
ENSG05220018032	ENSG05220018032	unprocessed_pseudogene	4	-	9404540	9409505
ENSG05220018037	SNRPCP16	processed_pseudogene	4	-	9018634	9018843
ENSG05220018038	DRD5	protein_coding	4	+	9781407	9783782
ENSG05220018039	SLC2A9	protein_coding	4	-	9770937	10054509
ENSG05220018042	ENSG05220018042	lncRNA	4	+	7770416	7779961
ENSG05220018043	MIR548I2	miRNA	4	-	9552416	9552564
ENSG05220018044	UNC93B7	unprocessed_pseudogene	4	+	9490001	9494331
ENSG05220018045	ENSG05220018045	processed_pseudogene	4	-	10235408	10236101
ENSG05220017918	FAM86KP	unprocessed_pseudogene	4	+	9120088	9122378
ENSG05220017921	ENSG05220017921	lncRNA	4	-	9001311	9401791
ENSG05220017993	USP17L6P	unprocessed_pseudogene	4	+	9388397	9389593
ENSG05220017948	ALG1L14P	unprocessed_pseudogene	4	-	9172883	9173020
ENSG05220017970	USP17L10	protein_coding	4	+	9369413	9371005
ENSG05220018033	SNRPCP13	processed_pseudogene	4	-	9579595	9579784
ENSG05220018035	ENSG05220018035	processed_pseudogene	4	+	9518168	9518534
ENSG05220023707	ENSG05220023707	processed_pseudogene	4	+	25604755	25605579
ENSG05220023708	RPS29P11	processed_pseudogene	4	+	25660822	25660992
ENSG05220023709	MTCO3P44	unprocessed_pseudogene	4	-	25702501	25703041
ENSG05220023710	DHX15	protein_coding	4	-	24499134	24566252
ENSG05220023712	ENSG05220023712	processed_pseudogene	4	-	29894150	29894282
ENSG05220023713	U2	snRNA	4	+	25232355	25232449
ENSG05220023714	ENSG05220023714	lncRNA	4	+	28211615	28273939
ENSG05220023715	MIR573	miRNA	4	-	24501885	24501983
ENSG05220023717	ENSG05220023717	processed_pseudogene	4	+	26094039	26096014
ENSG05220023718	RNU7-126P	snRNA	4	-	25580566	25580627
ENSG05220023719	CCKAR	protein_coding	4	-	26466670	26475758
ENSG05220023720	ENSG05220023720	processed_pseudogene	4	+	25454327	25455626
ENSG05220023721	SEL1L3	protein_coding	4	-	25729421	25845838
ENSG05220023722	MTND4P9	unprocessed_pseudogene	4	-	25700067	25701730
ENSG05220023723	ENSG05220023723	lncRNA	4	-	21503246	21506101
ENSG05220023724	ENSG05220023724	lncRNA	4	-	27119236	27125305
ENSG05220023725	ENSG05220023725	lncRNA	4	+	23542603	23750412
ENSG05220023726	ENSG05220023726	processed_pseudogene	4	+	24749783	24750065
ENSG05220023727	ENSG05220023727	processed_pseudogene	4	+	22575984	22576238
ENSG05220023728	ENSG05220023728	lncRNA	4	+	21679664	21701082
ENSG05220023729	ANAPC4	protein_coding	4	+	25359068	25400297
ENSG05220023734	RN7SL16P	misc_RNA	4	-	24544887	24545155
ENSG05220023735	ERVH-1	lncRNA	4	-	23705005	23715326
ENSG05220023737	SMIM20	protein_coding	4	+	25843908	25911964
ENSG05220023738	ENSG05220023738	lncRNA	4	+	21930874	22312153
ENSG05220023739	LINC02472	lncRNA	4	+	29200642	29278291
ENSG05220023743	ENSG05220023743	unprocessed_pseudogene	4	+	22589289	22592851
ENSG05220023744	ENSG05220023744	lncRNA	4	-	25846959	25851627
ENSG05220023745	ENSG05220023745	lncRNA	4	+	25752251	25755560
ENSG05220023747	ENSG05220023747	lncRNA	4	+	21286019	21332718
ENSG05220023748	LINC02473	lncRNA	4	+	24641591	24653320
ENSG05220023749	ENSG05220023749	TEC	4	-	19240664	19241050
ENSG05220023751	ENSG05220023751	lncRNA	4	+	25202323	25202833
ENSG05220023752	STIM2-AS1	lncRNA	4	-	26844918	26845744
ENSG05220023754	KCNIP4	protein_coding	4	-	20710285	21930631
ENSG05220023756	ENSG05220023756	lncRNA	4	+	19438142	19921119
ENSG05220023758	ADGRA3	protein_coding	4	-	22326905	22497870
ENSG05220023761	ENSG05220023761	lncRNA	4	+	21564465	21596081
ENSG05220023763	LINC02364	lncRNA	4	+	28982835	29003617
ENSG05220023769	SLIT2	protein_coding	4	+	20234597	20602238
ENSG05220023774	ENSG05220023774	lncRNA	4	-	27949957	27970516
ENSG05220023775	ENSG05220023775	lncRNA	4	+	23761359	23764330
ENSG05220023776	RN7SL101P	misc_RNA	4	+	28696838	28697116
ENSG05220023777	ENSG05220023777	processed_pseudogene	4	-	29452107	29454256
ENSG05220023778	SEPSECS-AS1	lncRNA	4	+	25142564	25183362
ENSG05220023793	PACRGL	protein_coding	4	+	20677960	20734547
ENSG05220023800	CDC42P6	processed_pseudogene	4	-	22709155	22709730
ENSG05220023801	ENSG05220023801	lncRNA	4	+	28421099	28585884
ENSG05220023802	MIR218-1	miRNA	4	+	20509957	20510066
ENSG05220023803	U6	snRNA	4	+	29497026	29497128
ENSG05220023804	ENSG05220023804	lncRNA	4	-	28329497	28388606
ENSG05220023808	MTND4LP22	unprocessed_pseudogene	4	-	25701740	25702015
ENSG05220023809	RNU6-420P	snRNA	4	+	22100823	22100929
ENSG05220023810	RPS3AP17	processed_pseudogene	4	-	29949137	29950251
ENSG05220023812	STIM2	protein_coding	4	+	26842714	27010482
ENSG05220023817	Y_RNA	misc_RNA	4	-	27208782	27208890
ENSG05220023835	RBPJ	protein_coding	4	+	26145649	26420111
ENSG05220023841	ZCCHC4	protein_coding	4	+	25294601	25352222
ENSG05220023843	ENSG05220023843	lncRNA	4	-	23216387	23267316
ENSG05220023844	ATP5MGP3	processed_pseudogene	4	-	24639797	24640100
ENSG05220023845	GBA3	polymorphic_pseudogene	4	+	22674694	22801317
ENSG05220023846	ENSG05220023846	processed_pseudogene	4	-	21638858	21639216
ENSG05220023847	ENSG05220023847	lncRNA	4	-	19729832	19737245
ENSG05220023848	SOD3	protein_coding	4	+	24771842	24782774
ENSG05220023849	MESTP3	processed_pseudogene	4	-	28808967	28809934
ENSG05220023851	LGI2	protein_coding	4	-	24980764	25012867
ENSG05220023853	RFPL4AP3	processed_pseudogene	4	-	23496617	23496961
ENSG05220023854	ENSG05220023854	lncRNA	4	-	27247995	27252743
ENSG05220023855	ENSG05220023855	lncRNA	4	+	20748445	20749009
ENSG05220023861	SEPSECS	protein_coding	4	-	25101930	25142473
ENSG05220023863	PIMREGP4	processed_pseudogene	4	-	26858667	26859455
ENSG05220023864	MIR4275	miRNA	4	+	28805300	28805386
ENSG05220023865	ENSG05220023865	processed_pseudogene	4	-	20020194	20020606
ENSG05220023866	KCNIP4-IT1	lncRNA	4	-	21825250	21835092
ENSG05220023867	ENSG05220023867	processed_pseudogene	4	+	29393516	29394428
ENSG05220023868	EEF1A1P21	processed_pseudogene	4	+	29735250	29736593
ENSG05220023869	ENSG05220023869	snoRNA	4	+	26687421	26687500
ENSG05220023871	ENSG05220023871	lncRNA	4	+	22970916	23175540
ENSG05220023873	IGBP1P5	processed_pseudogene	4	+	27570511	27571510
ENSG05220023874	ENSG05220023874	processed_pseudogene	4	-	28996979	28997381
ENSG05220023875	SLC34A2	protein_coding	4	+	25629983	25660720
ENSG05220023878	TBC1D19	protein_coding	4	+	26561514	26741365
ENSG05220023880	PPARGC1A	protein_coding	4	-	23736785	23885834
ENSG05220023882	ENSG05220023882	processed_pseudogene	4	+	19796409	19796891
ENSG05220023883	ENSG05220023883	lncRNA	4	-	28566641	28586454
ENSG05220023884	ENSG05220023884	processed_pseudogene	4	+	25486900	25488578
ENSG05220023887	CCDC149	protein_coding	4	-	24788048	24962121
ENSG05220023891	LINC02357	lncRNA	4	+	26052924	26086440
ENSG05220023892	MTND3P5	unprocessed_pseudogene	4	-	25702084	25702416
ENSG05220023895	PI4K2B	protein_coding	4	+	25142586	25261023
ENSG05220023897	ENSG05220023897	lncRNA	4	+	27903108	27928423
ENSG05220023898	ENSG05220023898	lncRNA	4	+	29032933	29035107
ENSG05220023899	SLIRPP2	processed_pseudogene	4	-	25668174	25668430
ENSG05220023900	ENSG05220023900	lncRNA	4	+	25511156	25601438
ENSG05220023901	SLIT2-IT1	lncRNA	4	+	20374809	20377511
ENSG05220023902	LINC02261	lncRNA	4	+	27202943	27267713
ENSG05220023903	ENSG05220023903	lncRNA	4	-	27192968	27203868
ENSG05220023904	ENSG05220023904	lncRNA	4	+	29104645	29198085
ENSG05220023905	HNRNPA1P65	processed_pseudogene	4	+	24753201	24754154
ENSG05220023906	MIR7978	miRNA	4	-	21446677	21446735
ENSG05220006427	ALB	protein_coding	4	+	76740816	76765185
ENSG05220006428	AFM	protein_coding	4	+	76825372	76847610
ENSG05220006429	ENSG05220006429	processed_pseudogene	4	-	74642531	74643508
ENSG05220006430	JCHAIN	protein_coding	4	-	73998009	74024284
ENSG05220006431	RNU6-784P	snRNA	4	-	74045484	74045589
ENSG05220006432	CSN3	protein_coding	4	+	73582074	73590914
ENSG05220006433	PPBPP2	transcribed_unprocessed_pseudogene	4	-	77397645	77399006
ENSG05220006434	ENSG05220006434	snoRNA	4	+	76607607	76607731
ENSG05220006435	UGT2A1	protein_coding	4	-	72923224	72988051
ENSG05220006436	CXCL5	protein_coding	4	-	77339277	77342312
ENSG05220006437	RASSF6	protein_coding	4	-	76915192	76964307
ENSG05220006438	STATH	protein_coding	4	+	73330761	73337367
ENSG05220006439	RUFY3	protein_coding	4	+	74046670	74151087
ENSG05220006440	SLC4A4	protein_coding	4	+	74404957	74914356
ENSG05220006441	ENSG05220006441	lncRNA	4	+	72622563	72657237
ENSG05220006442	RNU6-891P	snRNA	4	+	74194603	74194713
ENSG05220006443	ENSG05220006443	processed_pseudogene	4	-	76680931	76681469
ENSG05220006444	CSN2	protein_coding	4	-	73290050	73295801
ENSG05220006445	UGT2B25P	processed_pseudogene	4	+	72724302	72736894
ENSG05220006446	MUC7	protein_coding	4	+	73771521	73824025
ENSG05220006447	ENSG05220006447	unprocessed_pseudogene	4	-	72656380	72657106
ENSG05220006448	NPFFR2	protein_coding	4	+	75373931	75490284
ENSG05220006450	ENAM	protein_coding	4	+	73971213	73989293
ENSG05220006451	ODAM	protein_coding	4	+	73535038	73543889
ENSG05220006455	ENSG05220006455	lncRNA	4	+	77420134	77422573
ENSG05220006460	UGT2A2	protein_coding	4	-	72923224	72974440
ENSG05220006464	CXCL2	protein_coding	4	-	77440641	77442797
ENSG05220006465	ENSG05220006465	unprocessed_pseudogene	4	+	72585264	72588200
ENSG05220006468	HTN1	protein_coding	4	+	73385299	73393709
ENSG05220006471	AFP	protein_coding	4	+	76774848	76799830
ENSG05220006476	PPBP	protein_coding	4	-	77330080	77331831
ENSG05220006477	ENSG05220006477	unprocessed_pseudogene	4	+	72741770	72742494
ENSG05220006478	AMBN	protein_coding	4	+	73933220	73948252
ENSG05220006480	CXCL3	protein_coding	4	-	77380195	77382415
ENSG05220006484	CABS1	protein_coding	4	+	73674478	73676614
ENSG05220006486	PF4V1	protein_coding	4	+	77196961	77198148
ENSG05220006488	ENSG05220006488	lncRNA	4	-	74046213	74046957
ENSG05220006489	SMR3B	protein_coding	4	+	73709607	73729748
ENSG05220006490	ENSG05220006490	lncRNA	4	+	77341568	77351317
ENSG05220006491	ENSG05220006491	lncRNA	4	+	73980214	74029284
ENSG05220006492	ENSG05220006492	processed_pseudogene	4	+	76887459	76887650
ENSG05220006493	LINC02499	lncRNA	4	+	76852411	76877735
ENSG05220006495	UTP3	protein_coding	4	+	74031000	74033019
ENSG05220006496	ENSG05220006496	processed_pseudogene	4	-	77429595	77430272
ENSG05220006497	ENSG05220006497	lncRNA	4	-	77500106	77501968
ENSG05220006498	CSN1S2AP	transcribed_unitary_pseudogene	4	+	73402250	73420131
ENSG05220006499	HTN3	protein_coding	4	+	73363261	73371344
ENSG05220006501	COX18	protein_coding	4	-	76395977	76413370
ENSG05220006502	CXCL1	protein_coding	4	+	77213030	77214945
ENSG05220006503	ENSG05220006503	transcribed_unprocessed_pseudogene	4	+	72622123	72622835
ENSG05220006504	RNU4ATAC9P	snRNA	4	+	76308474	76308599
ENSG05220006505	PRR27	protein_coding	4	+	73472900	73516100
ENSG05220006506	ENSG05220006506	unprocessed_pseudogene	4	+	72722394	72723121
ENSG05220006507	ENSG05220006507	unprocessed_pseudogene	4	+	72784836	72786442
ENSG05220006508	RNA5SP163	rRNA_pseudogene	4	-	75101953	75102051
ENSG05220006509	PF4	protein_coding	4	-	77324459	77325675
ENSG05220006510	ENSG05220006510	lncRNA	4	+	75665280	75673002
ENSG05220006511	ENSG05220006511	unprocessed_pseudogene	4	-	72907200	72920334
ENSG05220006512	UGT2B24P	processed_pseudogene	4	+	72743667	72757999
ENSG05220006513	UGT2A3P7	unprocessed_pseudogene	4	-	72852492	72853225
ENSG05220006514	HNRNPA1P67	processed_pseudogene	4	+	76150577	76151502
ENSG05220006515	MTHFD2L	protein_coding	4	+	77457777	77646724
ENSG05220006517	CXCL1P1	processed_pseudogene	4	-	77287674	77287987
ENSG05220006518	SULT1E1	protein_coding	4	-	73176039	73194973
ENSG05220006519	ENSG05220006519	lncRNA	4	-	75163723	75166398
ENSG05220006520	ENSG05220006520	unprocessed_pseudogene	4	+	72772190	72775877
ENSG05220006523	ANKRD17	protein_coding	4	-	76416991	76602444
ENSG05220006538	HNRNPA1P55	processed_pseudogene	4	-	77282267	77283221
ENSG05220006539	PPBPP1	transcribed_unprocessed_pseudogene	4	+	77191531	77192494
ENSG05220006540	HMGA1P2	processed_pseudogene	4	+	76442470	76442793
ENSG05220006541	ENSG05220006541	processed_pseudogene	4	+	73223705	73224234
ENSG05220006542	ENSG05220006542	processed_pseudogene	4	-	77121405	77121829
ENSG05220006543	SMR3A	protein_coding	4	+	73700273	73706672
ENSG05220006544	SULT1B1	protein_coding	4	-	73055983	73122777
ENSG05220006547	UMLILO	lncRNA	4	+	77054067	77058292
ENSG05220006549	AMTN	protein_coding	4	+	73859546	73873706
ENSG05220006550	GRSF1	protein_coding	4	-	74158253	74182366
ENSG05220006552	EPGN	protein_coding	4	+	77652095	77660414
ENSG05220006553	DCK	protein_coding	4	+	74334975	74373339
ENSG05220006562	GC	protein_coding	4	-	75084120	75146478
ENSG05220006571	SULT1D1P	transcribed_unitary_pseudogene	4	-	73126691	73148717
ENSG05220006577	CSN1S1	protein_coding	4	+	73265893	73281385
ENSG05220006583	U6	snRNA	4	-	74190608	74190690
ENSG05220006585	CXCL8	protein_coding	4	+	77084306	77087480
ENSG05220006588	UGT2B11	protein_coding	4	-	72640420	72655221
ENSG05220006592	RNU6-520P	snRNA	4	+	74044221	74044324
ENSG05220006598	MOB1B	protein_coding	4	+	74244764	74364869
ENSG05220006604	LDHAL6EP	processed_pseudogene	4	-	74776703	74780222
ENSG05220006607	OPRPN	protein_coding	4	+	73737464	73749728
ENSG05220006611	RN7SL218P	misc_RNA	4	+	77355216	77355514
ENSG05220006613	ENSG05220006613	lncRNA	4	+	76602855	76661645
ENSG05220006617	CXCL6	protein_coding	4	+	77180286	77192729
ENSG05220006618	RNU6ATAC5P	snRNA	4	+	76370364	76370489
ENSG05220006620	FDCSP	protein_coding	4	+	73565445	73574935
ENSG05220006622	UGT2B4	protein_coding	4	-	72814975	72860844
ENSG05220006623	ADAMTS3	protein_coding	4	-	75623227	75912559
ENSG05220031925	ENSG05220031925	processed_pseudogene	4	+	90199614	90200826
ENSG05220031926	RNU6-499P	snRNA	4	+	85504082	85504188
ENSG05220031927	PRDM8	protein_coding	4	+	83514250	83534739
ENSG05220031928	PRKG2-AS1	lncRNA	4	+	84494623	84523097
ENSG05220031929	CDS1	protein_coding	4	+	87913124	87981319
ENSG05220031930	CFAP299	protein_coding	4	+	83666155	84293773
ENSG05220031931	COPS4	protein_coding	4	+	86363683	86405022
ENSG05220031932	BIN2P1	processed_pseudogene	4	+	85604319	85605848
ENSG05220031933	PLAC8	protein_coding	4	-	86419237	86466235
ENSG05220031934	BMP3	protein_coding	4	+	84360741	84387664
ENSG05220031935	ENSG05220031935	processed_pseudogene	4	-	83716285	83718824
ENSG05220031936	KLHL8	protein_coding	4	-	90489165	90569348
ENSG05220031937	HNRNPD	protein_coding	4	-	85681761	85703784
ENSG05220031938	RNU6-469P	snRNA	4	-	88216401	88216501
ENSG05220031939	ENSG05220031939	processed_pseudogene	4	-	86707446	86708159
ENSG05220031940	PTPN13	protein_coding	4	+	89923800	90144664
ENSG05220031941	WDFY3-AS1	lncRNA	4	+	88126590	88140380
ENSG05220031942	RNU6-774P	snRNA	4	+	87563618	87563724
ENSG05220031943	ENSG05220031943	lncRNA	4	+	86405161	86414802
ENSG05220031944	MIR575	miRNA	4	-	86082555	86082648
ENSG05220031945	ENSG05220031945	processed_pseudogene	4	+	86104679	86105319
ENSG05220031946	ENSG05220031946	lncRNA	4	-	87701362	87710152
ENSG05220031947	HELQ	protein_coding	4	-	86737432	86785922
ENSG05220031948	ABRAXAS1	protein_coding	4	-	86789585	86853448
ENSG05220031949	ENSG05220031949	lncRNA	4	-	85674134	85676100
ENSG05220031950	ENSG05220031950	lncRNA	4	-	87126381	87629163
ENSG05220031951	HSD17B13	protein_coding	4	-	90632825	90651926
ENSG05220031952	ENSG05220031952	transcribed_processed_pseudogene	4	-	85824079	85825571
ENSG05220031953	MIR4451	miRNA	4	+	89052324	89052389
ENSG05220031954	ENSG05220031954	processed_pseudogene	4	-	90242687	90244238
ENSG05220031955	MIR5705	miRNA	4	-	90629531	90629619
ENSG05220031956	ANTXR2	protein_coding	4	-	83237562	83455749
ENSG05220031957	IGBP1P4	processed_pseudogene	4	-	85730876	85731754
ENSG05220031958	ENSG05220031958	processed_pseudogene	4	-	85909344	85910611
ENSG05220031959	SLC25A14P1	processed_pseudogene	4	+	86807582	86808482
ENSG05220031960	HNRNPDL	protein_coding	4	-	85752195	85760070
ENSG05220031961	HNRNPD-DT	lncRNA	4	+	85703582	85713306
ENSG05220031962	HPSE	protein_coding	4	-	86622557	86665251
ENSG05220031963	MRPS18C	protein_coding	4	+	86785999	86799802
ENSG05220031964	THAP9-AS1	lncRNA	4	-	86222230	86230179
ENSG05220031965	ENSG05220031965	processed_pseudogene	4	+	87573984	87575469
ENSG05220031966	VAMP9P	transcribed_unitary_pseudogene	4	+	85614217	85669270
ENSG05220031967	WDFY3	protein_coding	4	-	87999582	88296708
ENSG05220031968	GPAT3	protein_coding	4	+	86866013	86935953
ENSG05220031969	SNORD42	snoRNA	4	-	85731936	85732004
ENSG05220031970	PRKG2	protein_coding	4	-	84417063	84544924
ENSG05220031971	ENSG05220031971	lncRNA	4	-	90254042	90265611
ENSG05220031972	TMEM150C	protein_coding	4	-	85812448	85891636
ENSG05220031973	COX5BP1	processed_pseudogene	4	-	85249776	85250168
ENSG05220031974	ENSG05220031974	lncRNA	4	-	83513004	83527820
ENSG05220031975	SNORA75	snoRNA	4	+	83179504	83179630
ENSG05220031976	LIN54	protein_coding	4	-	86239190	86342171
ENSG05220031977	SLC10A6	protein_coding	4	-	90152961	90178806
ENSG05220031978	ENSG05220031978	processed_pseudogene	4	+	90495907	90496797
ENSG05220031979	RNU5A-2P	snRNA	4	+	84664005	84664120
ENSG05220031980	MAPK10-AS1	lncRNA	4	+	89447360	89549405
ENSG05220031981	WDFY3-AS2	lncRNA	4	+	88295552	88341296
ENSG05220031982	ENSG05220031982	lncRNA	4	+	88300198	88300748
ENSG05220031983	HNRNPA3P13	processed_pseudogene	4	+	85458090	85459211
ENSG05220031984	ENSG05220031984	processed_pseudogene	4	+	85900410	85901087
ENSG05220031985	ENSG05220031985	processed_pseudogene	4	-	86699502	86699609
ENSG05220031986	RNU6-615P	snRNA	4	+	86332647	86332752
ENSG05220031987	ENSG05220031987	snoRNA	4	+	85258093	85258219
